ticker,exchange,name,tv_symbol,tv_name,tv_exchange,tv_type,tv_sector,tv_industry,sector_update,decision
LNSX,XETRA,Allane SE,,,,,,,,no_tradingview_match
LO1,ASX,LLOYDS BANKING GROUP PLC,,,,,,,,no_tradingview_match
LOGI-A,STO,Logistea A,LOGI_A,Logistea AB Class A,OMXSTO,stock,Finance,Real Estate Development,Real Estate,accept
LOGI-B,STO,Logistea AB Series B,LOGI_B,Logistea AB Class B,OMXSTO,stock,Finance,Real Estate Development,,name_mismatch
LOGS3,B3,LOGASA INDUSTRIA E COMERCIO S.A.,,,,,,,,no_tradingview_match
LOGS4,B3,LOGASA INDUSTRIA E COMERCIO S.A.,,,,,,,,no_tradingview_match
LOYAL,STO,Loyal Solutions AS,LOYAL,Loyal Solutions A/S,OMXSTO,stock,Technology Services,Information Technology Services,Information Technology,accept
LP1,ASX,LIBERTY PRIME SERIES 2021-1,,,,,,,,no_tradingview_match
LQAG,XETRA,LAIQON AG INH. O.N.,LQAG,LAIQON AG,XETR,stock,Miscellaneous,Investment Trusts/Mutual Funds,,name_mismatch
LQWD,TSXV,LQWD Technologies Corp.,LQWD,LQWD Technologies Corp,TSXV,stock,Commercial Services,Miscellaneous Commercial Services,,unsupported_sector
LS9,SGX,Leader Env,LS9,Leader Environmental Technologies Ltd.,SGX,stock,Industrial Services,Environmental Services,,name_mismatch
LSAA,LSE,Life Settlement Assets PLC,LSAA,Life Settlement Assets Plc Class A,LSE,fund,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
LSC.P,TSXV,Lombard Street Capital Corp.,,,,,,,,no_tradingview_match
LTHP,LSE,LATHAM(JAMES) PLC 8% CUM PRF #1,LTHP,James Latham PLC 8 % Cum.Pref.Shs,LSE,stock,Distribution Services,Wholesale Distributors,,name_mismatch
LUM,XETRA,A.I.S. AG,,,,,,,,no_tradingview_match
LUMEN,STO,LumenRadio AB,LUMEN,LumenRadio AB,OMXSTO,stock,Producer Manufacturing,Electrical Products,Industrials,accept
LUMITO,STO,Lumito AB,,,,,,,,no_tradingview_match
LVMH,TSX,LVMH CDR (CAD Hedged),LVMH,LVMH Moet Hennessy Louis Vuitton SE Shs Unsponsored Canadian Depository Receipt Hedged Reg S,TSX,dr,Consumer Non-Durables,Apparel/Footwear,,asset_type_mismatch
LYGRD,STO,Lyckegard Group AB,LYGRD,Lyckegard Group AB,OMXSTO,stock,Producer Manufacturing,Trucks/Construction/Farm Machinery,Industrials,accept
M05,SGX,MTQ,M05,MTQ Corporation Limited,SGX,stock,Industrial Services,Oilfield Services/Equipment,,name_mismatch
M15,SGX,Nanyang NewDev,M15,Nanyang New Development Limited,SGX,stock,Process Industries,Chemicals: Major Diversified,,name_mismatch
M3B,XETRA,PYRAMID AG,,,,,,,,no_tradingview_match
MA2,ASX,MA CREDIT PORTFOLIO HOLDINGS LIMITED,,,,,,,,no_tradingview_match
MAK-U,TSX,MAK Acquisition Corp.,MAK.U,MAK Acquisition Corp. Class A,TSX,stock,Finance,Financial Conglomerates,,unsupported_sector
MAN.P,TSXV,Mandala Capital Inc.,MAN.P,Mandala Capital Inc,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
MAND.P,TSXV,Mandeville Ventures Inc.,MAND.P,"Mandeville Ventures, Inc.",TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
MAQN3,B3,MAQUINA DE VENDAS BRASIL PARTICIPAÇÕES S.A.,,,,,,,,no_tradingview_match
MAQN4,B3,MAQUINA DE VENDAS BRASIL PARTICIPAÇÕES S.A.,,,,,,,,no_tradingview_match
MAR-UN,TSXV,Marwest Apartment Real Estate Investment Trust,MAR.UN,Marwest Apartment REIT,TSXV,stock,Finance,Real Estate Investment Trusts,,name_mismatch
MARMR,BIST,MARMARA HOLDİNG A.Ş.,MARMR,Marmara Holding AS,BIST,stock,Finance,Real Estate Development,Real Estate,accept
MAVEN,STO,Maven Wireless Sweden AB,MAVEN,Maven Wireless Sweden AB,OMXSTO,stock,Electronic Technology,Telecommunications Equipment,Information Technology,accept
MAXENT-B,STO,Hotel Fast SSE AB (publ),MAXENT_B,Maximum Entertainment AB Class B,OMXSTO,stock,Technology Services,Packaged Software,,name_mismatch
MAXGROW,BSE_IN,Maxgrow India Ltd,MAXGROW,MAXGROW INDIA LIMITED,BSE,stock,Commercial Services,Personnel Services,,unsupported_sector
MBL,ASX,MACQUARIE BANK LIMITED,,,,,,,,no_tradingview_match
MBMX,TASE,Mobile Max-M,,,,,,,,no_tradingview_match
MBSP,LSE,Manchester Building Society 6.75% PIBS,,,,,,,,no_tradingview_match
MCARD,BIST,METROPAL KURUMSAL HİZMETLER A.Ş.,MCARD,Metropal Kurumsal Hizmetler A.S.,BIST,stock,Commercial Services,Miscellaneous Commercial Services,,unsupported_sector
MCCP.P,TSXV,Michichi Capital Corp.,MCCP.P,Michichi Capital Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
MCLL,TASE,Michlol Finance Ltd,MCLL,Michlol Finance Ltd,TASE,stock,Finance,Finance/Rental/Leasing,Financials,accept
MCRNL,TASE,Micronet Ltd,,,,,,,,no_tradingview_match
MCT.P,TSXV,M3 Capital Corp.,MCT.P,M3 Capital Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
MDG1,XETRA,MEDIGENE AG NA O.N.,,,,,,,,no_tradingview_match
MDIN3,B3,MUNDIAL INC,,,,,,,,no_tradingview_match
MDK.P,TSXV,MDK Acquisition Inc.,MDK.P,"MDK Acquisition, Inc.",TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
MDSI3,B3,MUNDIAL ASIA HONG KONG,,,,,,,,no_tradingview_match
MEED.P,TSXV,MEED Growth Corp.,MEED.P,Meed Growth Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
MEGO.P,TSXV,Amego Capital Corp.,MEGO.P,Amego Capital Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
MEGP,LSE,Me Group International PLC,MEGP,ME Group International plc,LSE,stock,Retail Trade,Specialty Stores,Consumer Discretionary,accept
MEGR,STO,Mediacle Group,,,,,,,,no_tradingview_match
MET1,LSE,Metals One PLC,MET1,Metals One PLC,LSE,stock,Non-Energy Minerals,Precious Metals,Materials,accept
MEYSU,BIST,MEYSU GIDA SANAYİ VE TİCARET A.Ş.,MEYSU,Meysu Gida Sanayi Ve Ticaret A.S.,BIST,stock,Consumer Non-Durables,Food: Major Diversified,Consumer Staples,accept
MFA.P,TSXV,Mayfair Acquisition Corporation,MFA.P,Mayfair Acquisition Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
MFMS,QSE,Mosanada,MFMS,Mosanada Facilities Management Services Q.P.S.C.,QSE,stock,Commercial Services,Miscellaneous Commercial Services,,name_mismatch
MGFB3,B3,M&G FIBRAS HOLDING S.A.,,,,,,,,no_tradingview_match
MHA,LSE,Mha Ltd,MHA,MHA Plc,LSE,stock,Commercial Services,Miscellaneous Commercial Services,,name_mismatch
MHLSDD,BSE_IN,SBI Mutual Fund,MHLSDD,Sbi Mutual Fund Magnum Hybrid Long Short Fu,BSE,fund,,,,asset_type_mismatch
MHLSDDR,BSE_IN,SBI Mutual Fund,MHLSDDR,Sbi Mutual Fund Magnum Hybrid Long Short Fu,BSE,fund,,,,asset_type_mismatch
MHLSDG,BSE_IN,SBI Mutual Fund,MHLSDG,Sbi Mutual Fund Magnum Hybrid Long Short Fu,BSE,fund,,,,asset_type_mismatch
MHLSRD,BSE_IN,SBI Mutual Fund,MHLSRD,Magnum Hybrid Long Short Fund - Regular Plan - IDCW Payout,BSE,fund,,,,asset_type_mismatch
MHLSRDR,BSE_IN,SBI Mutual Fund,MHLSRDR,Magnum Hybrid Long Short Fund - Regular Plan - IDCW Reinvestment,BSE,fund,,,,asset_type_mismatch
MHLSRG,BSE_IN,SBI Mutual Fund,MHLSRG,Sbi Mutual Fund Magnum Hybrid Long Short Rg,BSE,fund,,,,asset_type_mismatch
MIC,TSX,Sagen MI Canada Inc.,,,,,,,,no_tradingview_match
MID-UN,TSX,MINT Income Fund,MID.UN,MINT Income Fund Trust Units,TSX,fund,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
MII,LSE,Milton Capital PLC,MII,Milton Capital PLC,LSE,stock,Finance,Investment Managers,Financials,accept
MIJ,SGX,Alliance HC,MIJ,Alliance Healthcare Group Ltd.,SGX,stock,Health Services,Medical/Nursing Services,,name_mismatch
MILA,LSE,Mila Resources PLC,MILA,Mila Resources Plc,LSE,stock,Non-Energy Minerals,Precious Metals,Materials,accept
MILDEF,STO,MilDef Group AB,MILDEF,MilDef Group AB,OMXSTO,stock,Electronic Technology,Computer Processing Hardware,Information Technology,accept
MINK,TSXV,Mink Ventures Corporation,MINK,Mink Ventures Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
MKSS3,B3,MKS SOLUÇÕES INTEGRADAS S.A.,,,,,,,,no_tradingview_match
MKV,HNX,Cai Lay Veterinary Pharmaceutical JSC,MKV,Cai Lay Veterinary Pharmaceutical JSC,HNX,stock,Health Technology,Pharmaceuticals: Major,Health Care,accept
MLHL,LSE,Malibu Life Holdings Limited,MLHL,Malibu Life Holdings Limited,LSE,fund,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
MMBR3,B3,MAGNETI MARELLI DO BRASIL IND.COM S.A.,,,,,,,,no_tradingview_match
MMBR4,B3,MAGNETI MARELLI DO BRASIL IND.COM S.A.,,,,,,,,no_tradingview_match
MMCA3,B3,MAGNETI MARELLI COFAP AUTOPECAS S.A.,,,,,,,,no_tradingview_match
MMCA4,B3,MAGNETI MARELLI COFAP AUTOPECAS S.A.,,,,,,,,no_tradingview_match
MMCF3,B3,MAGNETI MARELLI COFAP-CIA FABR PECAS S/A,,,,,,,,no_tradingview_match
MMCF4,B3,MAGNETI MARELLI COFAP-CIA FABR PECAS S/A,,,,,,,,no_tradingview_match
MNBI3,B3,MLOG S.A.,,,,,,,,no_tradingview_match
MNDRK,STO,MindArk PE AB,,,,,,,,no_tradingview_match
MNLX,TSXV,MiniLuxe Holding Corp.,MNLX,Miniluxe Holding Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
MNRA,TASE,Menara Ventures Xl - Limited Partnership,MNRA,Menara Ventures XL-Limited Partnership,TASE,stock,Commercial Services,Miscellaneous Commercial Services,,unsupported_sector
MODEL,STO,Modelon,MODEL,Modelon AB,OMXSTO,stock,Industrial Services,Engineering & Construction,Industrials,accept
MODTX,STO,Modus Therapeutics Holding AB,MODTX,Modus Therapeutics Holding AB,OMXSTO,stock,Health Technology,Biotechnology,Health Care,accept
MOFAST,STO,Mofast AB,,,,,,,,no_tradingview_match
MOGO,TSX,Mogo Inc.,,,,,,,,no_tradingview_match
MONA.P,TSXV,Monarch West Ventures Inc.,MONA.P,"Monarch West Ventures, Inc.",TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
MONY.P,TSXV,Harmony Acquisitions Corp.,MONY.P,Harmony Acquisitions Corp,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
MORROW,STO,Morrow Bank,MORROW,Morrow Bank AB,OMXSTO,stock,Finance,Regional Banks,Financials,accept
MPRS,TASE,MediPress Health-Limited Partnership,MPRS,MediPress Health-Limited Partnership Partnership Units,TASE,stock,Technology Services,Packaged Software,Information Technology,accept
MPV.P,TSXV,Matchpoint Ventures Corp.,MPV.P,Matchpoint Ventures Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
MRG,TASE,Multi Retail Group Ltd,MRG,MULTI RETAIL GROUP LTD,TASE,stock,Retail Trade,Specialty Stores,Consumer Discretionary,accept
MRI,ASX,My Rewards International Ltd,,,,,,,,no_tradingview_match
MRKI.P,TSXV,"Meraki Acquisition One, Inc.",MRKI.P,"Meraki Acquisition One, Inc.",TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
MTAL3,B3,CIMETAL SIDERURGIA S/A,,,,,,,,no_tradingview_match
MTAL6,B3,CIMETAL SIDERURGIA S/A,,,,,,,,no_tradingview_match
MTEC,LSE,Made Tech Group PLC,MTEC,Made Tech Group PLC,LSE,stock,Technology Services,Data Processing Services,Information Technology,accept
MTLF,TASE,Matricelf Ltd,MTLF,Matricelf Ltd.,TASE,stock,Health Technology,Biotechnology,Health Care,accept
MTLN,LSE,Metlen Energy & Metals PLC,MTLN,Metlen Energy & Metals PLC,LSE,stock,Utilities,Electric Utilities,Utilities,accept
MTNR5,B3,METANOR - METANOL DO NORDESTE S.A.,,,,,,,,no_tradingview_match
MTNR7,B3,METANOR - METANOL DO NORDESTE S.A.,,,,,,,,no_tradingview_match
MTRD,TASE,Meitav Trade Inv Ltd,MTRD,Meitav Trade Investments Ltd.,TASE,stock,Finance,Financial Conglomerates,,name_mismatch
MTSU,NEO,MITSUBISHI CORP CDR (CAD Hedged),MTSU,Mitsubishi Corporation Sponsored Canadian Depository Receipt Hedged Reg S,NEO,dr,Distribution Services,Wholesale Distributors,,asset_type_mismatch
MTX0,XETRA,MTU AERO ENGINES NA NEUE,,,,,,,,no_tradingview_match
MUST-H,TSXV,Must Capital Inc,MUST.H,"Must Capital, Inc.",TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
MUT3,XETRA,MINERALBR.UEBERK.-VZ-,,,,,,,,no_tradingview_match
MV4,SGX,Mewah Intl,MV4,Mewah International Inc.,SGX,stock,Process Industries,Agricultural Commodities/Milling,,name_mismatch
MVR2,LSE,Marwyn Value Investors 2021 Realisation,MVR2,Marwyn Value Investors Ltd,LSE,fund,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
MWB0,XETRA,MWB FAIRTRADE WPHDL.NA ON,MWB0,mwb fairtrade Wertpapierhandelsbank AG,XETR,stock,Finance,Investment Banks/Brokers,,name_mismatch
MWIS6,B3,MWI - SISTEMA DE COMUNICACAO S.A.,,,,,,,,no_tradingview_match
MZH,SGX,Nanofilm,MZH,Nanofilm Technologies International Ltd.,SGX,stock,Commercial Services,Miscellaneous Commercial Services,,name_mismatch
N01,SGX,NeraTel,N01,Nera Telecommunications Ltd,SGX,stock,Technology Services,Information Technology Services,,name_mismatch
N02,SGX,NSL,N02,NSL Ltd.,SGX,stock,Non-Energy Minerals,Construction Materials,,name_mismatch
NAII3,B3,NAI HOLDINGS S.A.,,,,,,,,no_tradingview_match
NAII4,B3,NAI HOLDINGS S.A.,,,,,,,,no_tradingview_match
NAKAW,NASDAQ,"Kindly MD, Inc.",,,,,,,,no_tradingview_match
NANECH,STO,NanoEcho,NANECH,NanoEcho AB,OMXSTO,stock,Health Technology,Medical Specialties,Health Care,accept
NANOC-B,STO,Nanocap Group AB Series B,NANOC_B,NanoCap Group AB,OMXSTO,stock,Finance,Investment Managers,,name_mismatch
NAQ.P,TSXV,Navigator Acquisition Corp.,NAQ.P,Navigator Acquisition Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
NARF,LSE,Narf Industries PLC,NARF,Narf Industries Plc,LSE,stock,Technology Services,Information Technology Services,Information Technology,accept
NBC,HNX,Vinacomin NuiBeo Coal JSC,NBC,Vinacomin Nui Beo Coal JSC,HNX,stock,Energy Minerals,Coal,Energy,accept
NCH2,XETRA,THYSSENKRUPP NUCERA AG & KGAA,NCH2,thyssenkrupp nucera AG & Co. KGaA,XETR,stock,Industrial Services,Engineering & Construction,Industrials,accept
NDN,HNX,DANANG HOUSING,NDN,Da Nang Housing Investment Development JSC,HNX,stock,Finance,Real Estate Development,,name_mismatch
NDX,HNX,DA NANG HOUSIN,NDX,Da Nang Housing Development JSC,HNX,stock,Industrial Services,Engineering & Construction,,name_mismatch
NEME.P,TSXV,New Media Capital 2.0 Inc.,NEME.P,"New Media Capital 2.0, Inc.",TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
NEO-B,STO,Mashup Ireland AB,NEO_B,Neovici Holding AB Class B,OMXSTO,stock,Technology Services,Packaged Software,,name_mismatch
NEOLA,STO,Neola Medical AB,NEOLA,Neola Medical AB,OMXSTO,stock,Health Technology,Medical Specialties,Health Care,accept
NESB3,B3,NESBER S.A.,,,,,,,,no_tradingview_match
NEST,NEO,NESTLE SA CDR (CAD Hedged),NEST,Nestle S.A. Shs Canadian Depositary Receipt Repr 1 Shs Reg S,NEO,dr,Consumer Non-Durables,Food: Major Diversified,,asset_type_mismatch
NETEL,STO,Netel Holding AB,NETEL,Netel Holding AB,OMXSTO,stock,Industrial Services,Engineering & Construction,Industrials,accept
NEWBRY,STO,Newbury Pharmaceuticals AB,NEWBRY,Newbury Pharmaceuticals AB,OMXSTO,stock,Health Technology,Pharmaceuticals: Major,Health Care,accept
NEWMKTADV,BSE_IN,New Markets Advisory Ltd,,,,,,,,no_tradingview_match
NEWS,LSE,Pathos Commun Ltd,NEWS,Pathos Communications Limited,LSE,stock,Commercial Services,Advertising/Marketing Services,,name_mismatch
NFM,LSE,NEW FRONTIER MINERALS LIMITED ORD NPV (DI),NFM,New Frontier Minerals Limited,LSE,stock,Non-Energy Minerals,Precious Metals,Materials,accept
NGL0,XETRA,"ANGLO AMERICAN DL-,623855",NGL0,Anglo American plc,XETR,stock,Non-Energy Minerals,Other Metals/Minerals,Materials,accept
NHD,SGX,Jubilee,NHD,Jubilee Industries Holdings Ltd.,SGX,stock,Distribution Services,Electronics Distributors,,name_mismatch
NIBEORD,BSE_IN,Nibe Ordnance and Maritime Ltd,,,,,,,,no_tradingview_match
NICA,STO,Nanologica AB,NICA,Nanologica AB,OMXSTO,stock,Health Technology,Pharmaceuticals: Major,Health Care,accept
NIPL3,B3,NIPLAN ENGENHARIA S.A.,,,,,,,,no_tradingview_match
NIS.P,TSXV,Cann-is Capital Corp.,NIS.P,Cann Is Capital Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
NIUTEC,STO,Niutech Group,,,,,,,,no_tradingview_match
NIVI-B,STO,Nivika Fastigheter AB Series B,NIVI_B,Nivika Fastigheter AB Class B,OMXSTO,stock,Finance,Real Estate Development,Real Estate,accept
NKEP3,B3,NK 031 EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,,,,,,,,no_tradingview_match
NKEP4,B3,NK 031 EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,,,,,,,,no_tradingview_match
NLII.P,TSXV,NL2 Capital Inc.,NLII.P,"NL2 Capital, Inc.",TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
NOBA,STO,NOBA Bank,NOBA,Noba Bank Group AB,OMXSTO,stock,Finance,Regional Banks,Financials,accept
NODA3,B3,NOVADATA SISTEMAS E COMPUTADORES S/A,,,,,,,,no_tradingview_match
NODA6,B3,NOVADATA SISTEMAS E COMPUTADORES S/A,,,,,,,,no_tradingview_match
NORB-B,STO,Nordisk Bergteknik AB Series B,NORB_B,Nordisk Bergteknik AB Class B,OMXSTO,stock,Industrial Services,Engineering & Construction,Industrials,accept
NORION,STO,Norion Bank,NORION,Norion Bank AB,OMXSTO,stock,Finance,Major Banks,Financials,accept
NOSA,STO,Nosa Med AB,NOSA,Nosa Plugs AB,OMXSTO,stock,Technology Services,Packaged Software,,name_mismatch
NOTEK,STO,Norditek Group AB,NOTEK,Norditek Group AB,OMXSTO,stock,Distribution Services,Wholesale Distributors,Industrials,accept
NOVI3,B3,NORTIS INCORPORADORA E CONSTRUTORA S.A.,,,,,,,,no_tradingview_match
NOVO,TSX,Novo Nordisk CDR (CAD Hedged),NOVO,Novo Nordisk A/S Shs Unsponsored Canadian Depository Receipt Hedged,TSX,dr,Health Technology,Pharmaceuticals: Major,,asset_type_mismatch
NOWO,STO,Nowonomics,,,,,,,,no_tradingview_match
NOWS,TSX,ServiceNow CDR (CAD Hedged),NOWS,"ServiceNow, Inc.",TSX,dr,Technology Services,Packaged Software,,asset_type_mismatch
NPS,TSX,Canadian Large Cap Leaders Split Corp.,NPS,Canadian Large Cap Leaders Split Corp. Class A,TSX,stock,Finance,Financial Conglomerates,,unsupported_sector
NREST,STO,Nordrest Holding AB (publ),NREST,Nordrest Holding AB,OMXSTO,stock,Consumer Services,Restaurants,Consumer Discretionary,accept
NRR-UN,TSX,Northview Residential REIT,NRR.UN,Northview Residential REIT,TSX,fund,Finance,Real Estate Investment Trusts,,asset_type_mismatch
NRZ-H,TSXV,Norzan Enterprises Ltd.,,,,,,,,no_tradingview_match
NSTL,TSX,Nestlé CDR (CAD Hedged),NSTL,Nestle S.A CAD Hedged CIBC CDR,TSX,dr,Consumer Non-Durables,Food: Major Diversified,,asset_type_mismatch
NSU,TSXV,North Shore Uranium Ltd.,NSU,North Shore Uranium Ltd,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
NTDO,NEO,NINTENDO CO LTD CDR (CAD Hedged),NTDO,"Nintendo Co., Ltd. Sponsored Canadian Depository Receipt Hedged Reg",NEO,dr,Consumer Durables,Recreational Products,,asset_type_mismatch
NTLX,TSXV,Neurothera Labs Inc.,NTLX,NeuroThera Labs Inc.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
NTNB,TASE,Netanel Menivim Ltd.,NTNB,NETANEL MENIVIM LTD,TASE,stock,Finance,Real Estate Development,Real Estate,accept
NURI,TASE,Nur Ink Innovations Ltd,NURI,NUR INK INNOVATIONS LTD,TASE,stock,Process Industries,Industrial Specialties,Materials,accept
NVB,HNX,National Citizen Commercial Joint Stock Bank,NVB,National Citizen Commercial Joint Stock Bank,HNX,stock,Finance,Regional Banks,Financials,accept
NVN.P,TSXV,Navion Capital II Inc.,NVN.P,"Navion Capital II, Inc.",TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
NVPT,TASE,Navitas Petroleum Limited Partnership,NVPT,Navitas Petroleum LP,TASE,stock,Energy Minerals,Integrated Oil,Energy,accept
NVS,TSX,Novartis CDR (CAD Hedged),NVS,Novartis AG CAD Hedged CIBC CDR,TSX,dr,Health Technology,Pharmaceuticals: Major,,asset_type_mismatch
NWMD,TASE,NewMed Energy - Limited Partnership,NWMD,Newmed Energy Limited Partnership,TASE,stock,Energy Minerals,Integrated Oil,Energy,accept
NXAR,STO,Nexar Group,,,,,,,,no_tradingview_match
NXSN,TASE,Next Vision Stabilized Systems,NXSN,"NextVison Stabilized Systems, Ltd.",TASE,stock,Consumer Durables,Electronics/Appliances,,name_mismatch
NXVL3,B3,NOXVILLE INVESTIMENTOS S.A.,,,,,,,,no_tradingview_match
NXVL4,B3,NOXVILLE INVESTIMENTOS S.A.,,,,,,,,no_tradingview_match
NYAB,STO,NYAB AB,NYAB,NYAB AB,OMXSTO,stock,Industrial Services,Engineering & Construction,,name_mismatch
O08,SGX,Ossia Intl,O08,Ossia International Limited,SGX,stock,Retail Trade,Apparel/Footwear Retail,,name_mismatch
O5G,XETRA,"CPI PROPERTY GRP   EO-,10",O5G,CPI PROPERTY GROUP S.A.,XETR,stock,Finance,Real Estate Development,Real Estate,accept
OAC.P,TSXV,Oa Capital Corp.,OAC.P,Oa Capital Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
OAJ,SGX,FortressMinerals,OAJ,Fortress Minerals Limited,SGX,stock,Non-Energy Minerals,Steel,,name_mismatch
OBAH3,B3,GRUPO FARTURA DE HORTIFRUT S/A,,,,,,,,no_tradingview_match
OBCK,XETRA,Ottobock SE & Co. KGaA,OBCK,Ottobock SE & Co. KGaA,XETR,stock,Health Technology,Medical Specialties,Health Care,accept
OBDU-B,STO,Obducat B,,,,,,,,no_tradingview_match
OBI,LSE,Ondine Biomedical Inc,OBI,"Ondine Biomedical, Inc.",LSE,stock,Health Technology,Biotechnology,Health Care,accept
OBIO3,B3,OLEOPLAN S.A - ÓLEOS VEGETAIS PLANALTO,,,,,,,,no_tradingview_match
OCAP.P,TSXV,Ocean Shore Capital Corp.,OCAP.P,Ocean Shore Capital Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
OCH,HNX,OCH.JSC,OCH,One Capital Hospitality Joint Stock Company,HNX,stock,Consumer Services,Hotels/Resorts/Cruise lines,,name_mismatch
ODTR3,B3,OTP S.A.,,,,,,,,no_tradingview_match
OGDC,LSE,OIL & GAS DEVELOPMENT COMPANY LD GDR (EACH REPR 10 ORD)(REGS),,,,,,,,no_tradingview_match
OGUN-B,STO,Ogunsen AB Series B,OGUN_B,Ogunsen AB Class B,OMXSTO,stock,Commercial Services,Personnel Services,,name_mismatch
OHGR,LSE,One Health Group Plc,OHGR,One Health Group PLC,LSE,stock,Health Services,Medical/Nursing Services,Health Care,accept
OKAI,TSXV,EvokAI Creative Labs Inc.,,,,,,,,no_tradingview_match
OMCN,TASE,Omer Constr & Engineering 1986,OMCN,Omer Construction And Engineering Ltd,TASE,stock,Industrial Services,Engineering & Construction,,name_mismatch
ONDO,LSE,Ondo InsurTech PLC,ONDO,Ondo Insur Tech PLC,LSE,stock,Finance,Financial Conglomerates,,name_mismatch
