ticker,exchange,name,tv_symbol,tv_name,tv_exchange,tv_type,tv_isin,tv_sector,tv_industry,sector_update,decision
SBIA,LSE,STATE BANK OF INDIA GDR (EACH REPR 10 SHS INR1)(144A),SBIA,State Bank of India Sponsored GDR 144A,LSE,dr,US8565521049,Finance,Regional Banks,,asset_type_mismatch
SBSA,LSE,Skipton Building Society 8.5% PIBS,,,,,,,,,no_tradingview_match
SC1,ASX,"SHINHAN CARD CO., LTD.",,,,,,,,,no_tradingview_match
SD5,HNX,Song Da No. 5 JSC,SD5,Song Da 5 Joint stock company,HNX,stock,VN000000SD58,Industrial Services,Engineering & Construction,Industrials,accept
SDCI.P,TSXV,St. Davids Capital Inc.,,,,,,,,,no_tradingview_match
SDIC,LSE,SDIC Power Holdings Co Ltd GDR - Reg S,,,,,,,,,no_tradingview_match
SDRM3,B3,CIA SIDERURGICA DA AMAZONIA - SIDERAMA,,,,,,,,,no_tradingview_match
SDRM6,B3,CIA SIDERURGICA DA AMAZONIA - SIDERAMA,,,,,,,,,no_tradingview_match
SECL,NSE_IN,Salasar Exteriors and Contour Limited,,,,,,,,,no_tradingview_match
SEGN,TSXV,Seegnal Inc.,SEGN,Seegnal Inc.,TSXV,stock,CA81573E1060,Finance,Financial Conglomerates,,unsupported_sector
SELK,LSE,Selkirk Group PLC,SELK,Selkirk Group Plc,LSE,stock,GB00BPW7W965,Finance,Financial Conglomerates,,unsupported_sector
SERIND,BSE_IN,SER Industries Ltd,,,,,,,,,no_tradingview_match
SET,ASX,SOLARIS AUSTRALIAN EQUITY INCOME PLUS LIMITED,SET,Solaris Australian Equity Income Plus Ltd.,ASX,stock,AU0000461840,Finance,Financial Conglomerates,,unsupported_sector
SEVN.P,TSXV,Seven Oaks Capital Corp.,SEVN.P,Seven Oaks Capital Corp.,TSXV,stock,CA81788J1066,Finance,Financial Conglomerates,,unsupported_sector
SFAB,STO,Solid FAB,SFAB,Solid Forsakringsaktiebolag,OMXSTO,stock,SE0017082548,Finance,Multi-Line Insurance,Financials,accept
SFTB,NEO,SOFTBANK GROUP CORP CDR (CAD Hedged),SFTB,SoftBank Group Corp. Sponsored Canadian Depository Receipt Hedged Reg S,NEO,dr,CA83390C1077,Communications,Specialty Telecommunications,,asset_type_mismatch
SFV,ASX,SANTOS FINANCE LIMITED,,,,,,,,,no_tradingview_match
SGL0,XETRA,SGL CARBON SE O.N. NEUE,SGL0,SGL Carbon SE TEMP,XETR,stock,DE000A41YCN8,Process Industries,Industrial Specialties,Materials,accept
SHK.P,TSXV,Sparrowhawk Opportunity Corp.,SHK.P,Sparrowhawk Opportunity Corp.,TSXV,stock,CA8469181009,Finance,Financial Conglomerates,,unsupported_sector
SHLL.P,TSXV,Shellron Capital Ltd.,SHLL.P,Shellron Capital Ltd.,TSXV,stock,CA82281V1094,Finance,Financial Conglomerates,,unsupported_sector
SHS,HNX,Công ty Cổ phần chứng khoán Sài Gòn - Hà Nội,SHS,Saigon - Hanoi Securities JSC,HNX,stock,VN000000SHS3,Finance,Investment Banks/Brokers,Financials,accept
SHZ,ASX,SHINHAN BANK.,,,,,,,,,no_tradingview_match
SILO3,B3,CIA DE ARMAZENS E SILOS DO EST MG-CASEMG,,,,,,,,,no_tradingview_match
SILO4,B3,CIA DE ARMAZENS E SILOS DO EST MG-CASEMG,,,,,,,,,no_tradingview_match
SIM,XETRA,SIMONA AG O.N.,,,,,,,,,no_tradingview_match
SIRM,XETRA,"SIRMA GROUP HOLD. EO 0,51",SIRM,Sirma Group Holding JSC,XETR,stock,BG1100032140,Distribution Services,Electronics Distributors,Industrials,accept
SJCORP,BSE_IN,SJ Corporation Ltd,SJCORP,SJ Corporation Limited,BSE,stock,INE312B01027,Consumer Durables,Other Consumer Specialties,Consumer Discretionary,accept
SLG-B,STO,Safe Lane Gaming B,,,,,,,,,no_tradingview_match
SLT,TSX,Saltire Capital Ltd.,SLT,Saltire Capital Ltd. Class A,TSX,stock,CA7959271023,Finance,Financial Conglomerates,,unsupported_sector
SLX.P,TSXV,Searchlight Innovations Inc.,SLX.P,Searchlight Innovations Inc,TSXV,stock,CA81223J1093,Finance,Financial Conglomerates,,unsupported_sector
SMNS,TSX,Siemens CDR (CAD Hedged),SMNS,Siemens AG CAD Hedged CIBC CDR,TSX,dr,CA82620L1013,Producer Manufacturing,Industrial Machinery,,asset_type_mismatch
SNY,TSX,Sanofi CDR (CAD Hedged),SNY,Sanofi SA Shs Unsponsored Canadian Depository Receipt Hedged Reg S,TSX,dr,CA8010MA1047,Health Technology,Pharmaceuticals: Major,,asset_type_mismatch
SOJE,NYSE,Southern Company (The) Series 2,,,,,,,,,no_tradingview_match
SOLI.P,TSXV,Solid Impact Investments Corp.,SOLI.P,Solid Impact Investments Corp.,TSXV,stock,CA83422P1009,Finance,Financial Conglomerates,,unsupported_sector
SOO.P,TSXV,Spectre Capital Corp.,SOO.P,Spectre Capital Corp.,TSXV,stock,CA84763J1093,Finance,Financial Conglomerates,,unsupported_sector
SPAC,TSX,Mercer Park Opportunities Corp.,,,,,,,,,no_tradingview_match
SPAC-U,TSX,Mercer Park Opportunities Corp Ordinary Shares - Class A (Restricted Voting,SPAC.U,Mercer Park Opportunities Corp. Restricted Voting Shares Class A,TSX,stock,KYG6002A1058,Finance,Financial Conglomerates,,unsupported_sector
SPCI6,B3,SOCIEDADE DE PARTICIP. CIMENTEIRAS S.A.,,,,,,,,,no_tradingview_match
SPCR3,B3,SPE CRISTINA S.A.,,,,,,,,,no_tradingview_match
SPLTN,STO,Spiltan Invest,,,,,,,,,no_tradingview_match
SPMU,LSE,Spiritus Mundi PLC,SPMU,Spiritus Mundi PLC,LSE,stock,GB00BMHR3L94,Finance,Financial Conglomerates,,unsupported_sector
SPRO.P,TSXV,Sprock-It Acquisitions Ltd.,,,,,,,,,no_tradingview_match
SPSA.P,TSXV,SP Strategic Acquisition Corp.,SPSA.P,SP Strategic Acquisition Corp.,TSXV,stock,CA78474B1085,Finance,Financial Conglomerates,,unsupported_sector
SPT6,XETRA,Beta Systems Software AG,,,,,,,,,no_tradingview_match
SQL,XETRA,MATADOR SECONDARY PR.SF 1,SQL,Matador Secondary Private Equity AG,XETR,stock,CH0042797206,Finance,Investment Managers,Financials,accept
SRQ,TSXV,Sonoma Resources Inc.,SRQ,SRQ Resources Inc.,TSXV,stock,CA85224M1023,Non-Energy Minerals,Other Metals/Minerals,,name_mismatch
SSIT,LSE,Seraphim Space Investment Trust PLC,SSIT,Seraphim Space Investment Trust Plc,LSE,fund,GB00BKPG0138,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
SSS.P,TSXV,Samurai Capital Corp.,,,,,,,,,no_tradingview_match
SSSS.P,TSXV,Shooting Star Acquisition Corp.,SSSS.P,Shooting Star Acquisition Corp.,TSXV,stock,CA82505P1027,Finance,Financial Conglomerates,,unsupported_sector
SSX,TSXV,Sleeping Giant Capital Corp.,SSX,Sleeping Giant Capital Corp.,TSXV,stock,CA83126J1030,Finance,Financial Conglomerates,,unsupported_sector
STAL6,B3,SETAL TELECOM S.A.,,,,,,,,,no_tradingview_match
STOK3,B3,ESTOK COMERCIO E REPRESENTACOES S.A.,,,,,,,,,no_tradingview_match
STOR-B,STO,Storskogen Group AB Series B,STOR_B,Storskogen Group AB Class B,OMXSTO,stock,SE0016797732,Finance,Financial Conglomerates,,unsupported_sector
SUGP,NASDAQ,SU Group Holdings Limited Ordinary Shares,SUGP,SU Group Holdings Ltd Class A,NASDAQ,stock,KYG8552M1179,Commercial Services,Miscellaneous Commercial Services,,name_mismatch
SULG3,B3,COMPANHIA DE GÁS DO ESTADO DO RIO GRANDE DO SUL,,,,,,,,,no_tradingview_match
SURAJINDPP,BSE_IN,Suraj Industries Ltd,SURAJINDPP,Suraj Industries Limited TEMP,BSE,stock,IN9170U01035,,,,unsupported_sector
SURF-UN,TSXV,Starlight U.S. Residential Fund (Multi-Family) Investment LP,SURF.UN,Starlight U.S. Residential Fund (Multi-Family) Investment LP Class A,TSXV,fund,CA85555K2048,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
SVCT,LSE,Seneca Growth Capital VCT plc,SVCT,Seneca Growth Capital VCT plc Class B,LSE,fund,GB00BG13MH08,Finance,Investment Managers,,asset_type_mismatch
SVPH7,B3,SALVADOR PRAIA HOTEL S.A.,,,,,,,,,no_tradingview_match
SZ50,XETRA,Lübke Kelber AG,SZ50,Luebke Kelber AG,XETR,stock,DE000A35JR33,Finance,Real Estate Development,Real Estate,accept
T12,SGX,Tat Seng Pkg,T12,Tat Seng Packaging Group Ltd,SGX,stock,SG1K31894969,Process Industries,Containers/Packaging,Materials,accept
T14,SGX,TJ DaRenTang USD,T14,Tianjin Pharmaceutical Da Ren Tang Group Corporation Limited Class S,SGX,stock,CNE100000924,Health Technology,Pharmaceuticals: Major,Health Care,accept
T2G,XETRA,TRADEGATE AG WERTPAPIERHANDELSBANK O.N.,,,,,,,,,no_tradingview_match
T41,SGX,TeleChoice Intl,T41,Telechoice International Limited,SGX,stock,SG1P75919099,Distribution Services,Electronics Distributors,Industrials,accept
T55,SGX,TIH,T55,TIH Limited,SGX,stock,SG1A82000914,Finance,Financial Conglomerates,,unsupported_sector
T5O,XETRA,bioXXmed AG,,,,,,,,,no_tradingview_match
TA1,ASX,TRANSURBAN FINANCE COMPANY PTY LTD,,,,,,,,,no_tradingview_match
TAB,LSE,Becket Invest Plc,,,,,,,,,no_tradingview_match
TADD,SGX,AIS TH SDR 10to1,TADD,"Advanced Info Service Public Co., Ltd. Shs Singapore Depositary Receipt Repr 1 NDVR",SGX,dr,SGXE32247038,Communications,Wireless Telecommunications,,asset_type_mismatch
TATD,SGX,Airports TH TH SDR1to1,TATD,Airports of Thailand Public Co Ltd Shs Singapore Depositary Receipt Repr 1 NDVR,SGX,dr,SGXE27499115,Transportation,Other Transportation,,asset_type_mismatch
TBDD,SGX,BDMS TH SDR 1to2,TBDD,Bangkok Dusit Medical Services Public Co. Ltd. UnSp Singapore Depositary Receipt Repr 2/1 Sh,SGX,dr,SGXE22121102,Health Services,Hospital/Nursing Management,,asset_type_mismatch
TBLZ.P,TSXV,Trail Blazer Capital Corp.,TBLZ.P,Trail Blazer Capital Corp.,TSXV,stock,CA8927671047,Finance,Financial Conglomerates,,unsupported_sector
TCG.P,TSXV,Transcontinental Gold Corp.,TCG.P,Transcontinental Gold Corp.,TSXV,stock,CA89357P1062,Finance,Financial Conglomerates,,unsupported_sector
TCK.P,TSXV,Trillium Acquisition Corp.,TCK.P,Trillium Acquisition Corp.,TSXV,stock,CA89624T1057,Finance,Financial Conglomerates,,unsupported_sector
TCPD,SGX,CP All TH SDR 1to1,TCPD,CP ALL Public Company Limited Shs Singapore Depositary Receipt Repr 1 NDVR,SGX,dr,SGXE91081823,Retail Trade,Food Retail,,asset_type_mismatch
TCQC3,B3,INDUSTRIA CARBOQUIMICA CATARINENSE S/A,,,,,,,,,no_tradingview_match
TCQC4,B3,INDUSTRIA CARBOQUIMICA CATARINENSE S/A,,,,,,,,,no_tradingview_match
TCU,XETRA,TC UNTERHALTUNGSELEKTRONIK,,,,,,,,,no_tradingview_match
TDED,SGX,Delta TH SDR 1to1,TDED,Delta Electronics (Thailand) Public Co. Ltd. Shs Singapore Depositary Receipt Repr 1 NDVR,SGX,dr,SGXE82458550,Electronic Technology,Electronic Production Equipment,,asset_type_mismatch
TECHD,NSE_IN,TechD Cybersecurity Limited,TECHD,Techdefence Labs Solutions Limited,NSE,stock,INE0Y5H01014,Technology Services,Packaged Software,Information Technology,accept
TEEG,LSE,Telecom Egypt Company S.A.E,,,,,,,,,no_tradingview_match
TESSIN,STO,Tessin Nordic Holding AB,,,,,,,,,no_tradingview_match
TGUD,SGX,Gulf Dev TH SDR 1to1,TGUD,Gulf Development Public Company Limited Shs UnSp Singapore Depositary Receipt Repr 1 Sh,SGX,dr,SGXE34721527,Industrial Services,Engineering & Construction,,asset_type_mismatch
THINC,STO,Thinc Jetty Collective AB,,,,,,,,,no_tradingview_match
THRILL,STO,Gamethrill,,,,,,,,,no_tradingview_match
THY-P,TSXV,Thermopylae Capital Inc.,THY.P,Thermopylae Capital Inc.,TSXV,stock,CA8836541059,Finance,Financial Conglomerates,,unsupported_sector
TIDE.P,TSXV,Intertidal Capital Corp.,TIDE.P,Intertidal Capital Corp.,TSXV,stock,CA4611361037,Finance,Financial Conglomerates,,unsupported_sector
TIE,TSXV,Coloured Ties Capital Inc.,TIE,Coloured Ties Capital Inc,TSXV,stock,CA19682H1073,Finance,Financial Conglomerates,,unsupported_sector
TINGS-B,STO,Done.ai Group AB,TINGS_B,Tingsvalvet Fastighets AB Class B,OMXSTO,stock,SE0018534497,Finance,Real Estate Development,Real Estate,accept
TIRO,STO,Transiro Holding,,,,,,,,,no_tradingview_match
TITA-B,STO,Titania Holding AB Series B,TITA_B,Titania Holding AB Class B,OMXSTO,stock,SE0017132129,Consumer Durables,Homebuilding,Consumer Discretionary,accept
TKKD,SGX,Kasikorn BK TH SDR1to1,TKKD,Kasikornbank Public Co. Ltd. Shs Singapore Depositary Receipt Repr 1 NDVR,SGX,dr,SGXE30848761,Finance,Regional Banks,,asset_type_mismatch
TLC.P,TSXV,Timeless Capital Corp.,TLC.P,Timeless Capital Corp.,TSXV,stock,CA8873331026,Finance,Financial Conglomerates,,unsupported_sector
TMTIND-B1,BSE_IN,TMT India Ltd,,,,,,,,,no_tradingview_match
TOO,LSE,Tooru Plc,TOO,Tooru PLC,LSE,stock,GB00BKKD0862,Finance,Financial Conglomerates,,unsupported_sector
TOP.P,TSXV,Transition Opportunities Corp.,TOP.P,Transition Opportunities Corp.,TSXV,stock,CA89370J1030,Finance,Financial Conglomerates,,unsupported_sector
TORC,TSXV,TinOne Resources Inc.,TORC,TINONE RESOURCES INC,TSXV,stock,CA8875892082,Finance,Financial Conglomerates,,unsupported_sector
TOTC,TSXV,Totec Resources Ltd.,TOTC,Totec Resources Ltd.,TSXV,stock,CA89157M2040,Finance,Financial Conglomerates,,unsupported_sector
TOYM,NEO,TOYOTA MOTOR CORP CDR (CAD Hedged),TOYM,Toyota Motor Corp. Sponsored Canadian Depository Receipt Hedged Reg,NEO,dr,CA89238H1091,Consumer Durables,Motor Vehicles,,asset_type_mismatch
TOYO,NASDAQ,"TOYO Co., Ltd Ordinary Shares",TOYO,"TOYO Co., Ltd",NASDAQ,stock,KYG8976D1079,Electronic Technology,Semiconductors,Information Technology,accept
TPED,SGX,PTTEP TH SDR 1to1,TPED,PTT Exploration & Production Plc Shs Singapore Depositary Receipt Repr 1 NDVR,SGX,dr,SGXE96528042,Energy Minerals,Integrated Oil,,asset_type_mismatch
TPFD,SGX,CP Foods TH SDR 1to2,TPFD,Charoen Pokphand Foods Public Co. Ltd. UnSp Singapore Depositary Receipt Repr 2/1 Sh,SGX,dr,SGXE42827407,Process Industries,Agricultural Commodities/Milling,,asset_type_mismatch
TPGR,STO,Time People Group,,,,,,,,,no_tradingview_match
TQES,QSE,Techno Q,TQES,Qatar Electronic Systems Co. (Techno Q) QPSC,QSE,stock,QA0004J80UC0,Consumer Durables,Electronics/Appliances,,name_mismatch
TR61,XETRA,TMM REAL EST. DEV. PLC,,,,,,,,,no_tradingview_match
TRBR,TSXV,Trubar Inc.,,,,,,,,,no_tradingview_match
TRBR3,B3,TRANSBRASIL S.A. LINHAS AEREAS,,,,,,,,,no_tradingview_match
TRBR4,B3,TRANSBRASIL S.A. LINHAS AEREAS,,,,,,,,,no_tradingview_match
TREG3,B3,TANGARA ENERGIA S.A.,,,,,,,,,no_tradingview_match
TRHOL,BIST,TERA FİNANSAL YATIRIMLAR HOLDİNG A.Ş.,TRHOL,Tera Financial Investments Holding A.S.,BIST,stock,TRATACYO91Q7,Finance,Financial Conglomerates,,unsupported_sector
TRUSTWAVE,BSE_IN,Trustwave Securities Ltd,TRUSTWAVE,Trustwave Securities Ltd,BSE,stock,INE668Y01016,Finance,Financial Conglomerates,,unsupported_sector
TRV.P,TSXV,Treviso Capital Corp.,TRV.P,Treviso Capital Corp.,TSXV,stock,CA89532N1096,Finance,Financial Conglomerates,,unsupported_sector
TSCD,SGX,SiamCement TH SDR10to1,TSCD,Siam Cement Public Co. Ltd. Shs Singapore Depositary Receipt Repr 1 NDVR,SGX,dr,SGXE69329782,Non-Energy Minerals,Construction Materials,,asset_type_mismatch
TSIFDG,BSE_IN,Titanium Hybrid Long-Short Fund Direct Plan Growth,TSIFDG,Titanium Hybrid Long-Short Fund Direct Plan Growth Units Direct Plan Growth,BSE,fund,INF277K30047,,,,asset_type_mismatch
TSIFDIR,BSE_IN,Titanium Hybrid Long-Short Fund Direct Plan IDCW Reinvestment,TSIFDIR,Titanium Hybrid Long-Short Fund Direct Plan IDCW Reinvestment Units Direct Plan IDCW Reinvestment,BSE,fund,INF277K30054,,,,asset_type_mismatch
TSIFRG,BSE_IN,Titanium Hybrid Long-Short Fund Regular Plan Growth,TSIFRG,Titanium Hybrid Long-Short Fund Regular Plan Growth Units Regular Plan Growth,BSE,fund,INF277K30013,,,,asset_type_mismatch
TSIFRIP,BSE_IN,Titanium Hybrid Long-Short Fund Regular Plan IDCW Payout,TSIFRIP,Titanium Hybrid Long-Short Fund Regular Plan IDCW Payout Units Regular Plan IDCW Payout,BSE,fund,INF277K30039,,,,asset_type_mismatch
TSIFRIR,BSE_IN,Titanium Hybrid Long-Short Fund Regular Plan IDCW Reinvestment,TSIFRIR,Titanium Hybrid Long-Short Fund Units Regular Plan IDCW Reinvestment,BSE,fund,INF277K30021,,,,asset_type_mismatch
TTES,TSX,TotalEnergies CDR (CAD Hedged),TTES,TotalEnergies SE Shs Unsponsored Canadian Depository Receipt Hedged,TSX,dr,CA89158C1068,Energy Minerals,Integrated Oil,,asset_type_mismatch
TTL,HNX,Thang Long Joint Stock Corp,TTL,Thang Long JSC,HNX,stock,VN000000TTL1,Industrial Services,Engineering & Construction,Industrials,accept
TTO-H,TSXV,Atoro Capital Corp,TTO.H,Atoro Capital Corp.,TSXV,stock,CA04962D3076,Finance,Financial Conglomerates,,unsupported_sector
TUP.P,TSXV,Tup Capital Inc.,,,,,,,,,no_tradingview_match
TV1,LSE,Thames Ventures VCT 1,,,,,,,,,no_tradingview_match
TVD,HNX,CTCP Than Vàng Danh - Vinacomin,TVD,Vinacomin-Vang Danh Coal JSC,HNX,stock,VN000000TVD4,Energy Minerals,Coal,Energy,accept
TVIT3,B3,"TIVIT TERC. DE PROC., SERV. E TEC. S.A.",,,,,,,,,no_tradingview_match
TXBZ5,B3,TBM - TEXTIL BEZERRA DE MENEZES S.A.,,,,,,,,,no_tradingview_match
U-U,TSX,Sprott Physical Uranium Trust,U.U,Sprott Physical Uranium Trust,TSX,fund,CA85210A1049,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
U06,SGX,SingaporeLandGrp,U06,Singapore Land Group Limited,SGX,stock,SG1K37001643,Finance,Real Estate Development,Real Estate,accept
U13,SGX,UOI,U13,United Overseas Insurance Limited,SGX,stock,SG1M91002014,Finance,Multi-Line Insurance,Financials,accept
U14,SGX,UOL,U14,UOL Group Limited,SGX,stock,SG1S83002349,Finance,Real Estate Development,Real Estate,accept
U1D,XETRA,FINCHAIN CAP.PART. JGE,,,,,,,,,no_tradingview_match
U1DA,XETRA,Finchain Capital Partners AG,,,,,,,,,no_tradingview_match
UBLS,LSE,UNITED BANK LD GDR (EACH REPR 4 EQTY SHS) (REGS),,,,,,,,,no_tradingview_match
UBSS,TSX,UBS CDR (CAD Hedged),UBSS,UBS Group AG CAD Hedged CIBC CDR,TSX,dr,CA90356F1071,Finance,Investment Managers,,asset_type_mismatch
UHAL-B,NYSE,U-Haul Holding Company,,,,,,,,,no_tradingview_match
UIG,TSXV,Urban Infrastructure Group Inc.,UIG,Urban Infrastructure Group Inc.,TSXV,stock,CA9170311067,Finance,Financial Conglomerates,,unsupported_sector
UNIVAFOODS,BSE_IN,Univa Foods Ltd,UNIVAFOODS,Univa Foods Limited,BSE,stock,INE275F01019,Miscellaneous,Miscellaneous,,unsupported_sector
UPGRAD,STO,Upgrade Invest Nordic AB,,,,,,,,,no_tradingview_match
UPLL,LSE,UPL Ltd. GDR,,,,,,,,,no_tradingview_match
UPT.P,TSXV,Upstart Investments Inc.,UPT.P,UpStart Investments Inc.,TSXV,stock,CA91681C1086,Finance,Financial Conglomerates,,unsupported_sector
USAT4,B3,USATI PARTICIPACOES PORTUARIAS S.A.,,,,,,,,,no_tradingview_match
UV1,SGX,Regal Intl,UV1,Regal International Group Limited,SGX,stock,SG1AE0000008,Finance,Real Estate Development,Real Estate,accept
UWC,ASX,UNDERWOOD CAPITAL LIMITED,UWC,Underwood Capital Limited,ASX,stock,AU0000373201,Finance,Financial Conglomerates,,unsupported_sector
V21,HNX,VINACONEX 21,V21,Vinaconex 21 JSC,HNX,stock,VN000000V218,Finance,Real Estate Development,Real Estate,accept
V2Y,SGX,OceanScape Intl,V2Y,OceanScape International Limited,SGX,stock,SGXE31442804,Technology Services,Packaged Software,Information Technology,accept
V3M,SGX,Metech Intl,V3M,Metech International Limited,SGX,stock,SGXE91187273,Distribution Services,Wholesale Distributors,Industrials,accept
V7R,SGX,ResourcesGbl,V7R,Resources Global Development Limited,SGX,stock,SGXE81809571,Distribution Services,Wholesale Distributors,Industrials,accept
VAL.P,TSXV,Valencia Capital Inc.,VAL.P,Valencia Capital Inc,TSXV,stock,CA91912W1059,Finance,Financial Conglomerates,,unsupported_sector
VAND,TSXV,Largo Physical Vanadium Corp.,VAND,Largo Physical Vanadium Corp.,TSXV,stock,CA51710H2054,Finance,Financial Conglomerates,,unsupported_sector
VASUDHAGAM,BSE_IN,Vasudhagama Enterprises Ltd,VASUDHAGAM,Vasudhagama Enterprises Limited,BSE,stock,INE583K01016,Government,General Government,,unsupported_sector
VC1,HNX,Construction JSC N0 1,VC1,Construction JSC No. 1,HNX,stock,VN000000VC13,Industrial Services,Engineering & Construction,Industrials,accept
VC2,HNX,Vina2 Investment and Construction JSC,VC2,Vina2 Invest & Construction Joint Stock Company,HNX,stock,VN000000VC21,Industrial Services,Engineering & Construction,Industrials,accept
VC3,HNX,Vietnam Construction JSC No. 3,VC3,Nam Mekong Group Joint Stock Company,HNX,stock,VN000000VC39,Consumer Durables,Homebuilding,Consumer Discretionary,accept
VC9,HNX,Construction JSC No 9,VC9,VC9 - No 9 Construction Join Stock Company,HNX,stock,VN000000VC96,Industrial Services,Engineering & Construction,Industrials,accept
VCC.P,TSXV,Veteran Capital Corp.,VCC.P,Veteran Capital Corp.,TSXV,stock,CA9255011087,Finance,Financial Conglomerates,,unsupported_sector
VCS,HNX,Vicostone JSC,VCS,Vicostone Joint Stock Company,HNX,stock,VN000000VCS8,Producer Manufacturing,Building Products,Industrials,accept
VDMG3,B3,VEÍCULO DE DESESTATIZAÇÃO MG INVESTIMENTOS S.A.,,,,,,,,,no_tradingview_match
VE1,HNX,VNECO1,VE1,VNECO1 Electricity Construction JSC,HNX,stock,VN000000VE11,Industrial Services,Engineering & Construction,Industrials,accept
VECF3,B3,VALEC - ENG.CONSTRUCOES E FERROVIAS S.A.,,,,,,,,,no_tradingview_match
VEFAB,STO,VEF,VEFAB,VEF AB,OMXSTO,stock,SE0016128151,Finance,Financial Conglomerates,,unsupported_sector
VERTEXPP,BSE_IN,Vertex Securities Ltd,VERTEXPP,Vertex Securities Ltd,BSE,stock,IN9316D01014,,,,unsupported_sector
VH,STO,Vastra Hamnens Restaurangdrift Ab,VH,Vastra Hamnen Corporate Finance AB,OMXSTO,stock,SE0017767031,Finance,Investment Banks/Brokers,Financials,accept
VI2,SGX,TC Auto,VI2,Trans-China Automotive Holdings Ltd.,SGX,stock,KYG9005M1006,Retail Trade,Specialty Stores,Consumer Discretionary,accept
VISA,TSX,Visa CDR (CAD Hedged),VISA,Visa Inc. Shs -A CAD hedged- Canadian Depositary Receipt Repr Shs Reg S,TSX,dr,CA92790D1024,Finance,Finance/Rental/Leasing,,asset_type_mismatch
VLPN3,B3,ELETRICIDADE VALE PARANAPANEMA S.A.,,,,,,,,,no_tradingview_match
VMET,TSX,Versamet Royalties Corporation,VMET,Versamet Royalties Corp.,TSX,stock,CA92528V2003,Miscellaneous,Investment Trusts/Mutual Funds,,unsupported_sector
VMY-H,TSXV,Voice Mobility International Inc,,,,,,,,,no_tradingview_match
VNF,HNX,VINAFREIGHT,VNF,Vinafreight International Freight Forwarders Joint Stock Company,HNX,stock,VN000000VNF2,Transportation,Air Freight/Couriers,Industrials,accept
VNI,UPCOM,VN Index,VNI,Vietnam Land Investment Corp.,UPCOM,stock,VN000000VNI6,Finance,Real Estate Development,Real Estate,accept
VPAB-B,STO,Veteranpoolen AB Series B,,,,,,,,,no_tradingview_match
VPLAY-A,STO,Viaplay Group AB Series A,VPLAY_A,Viaplay Group AB Class A,OMXSTO,stock,SE0012324226,Consumer Services,Cable/Satellite TV,Communication Services,accept
VRGL3,B3,GOL LINHAS AEREAS S.A,,,,,,,,,no_tradingview_match
VTEN,TSXV,V Ten Metals Corp.,VTEN,V Ten Metals Corp.,TSXV,stock,CA91839J1049,Finance,Financial Conglomerates,,unsupported_sector
VTEN.P,TSXV,V Ten Capital Corp.,,,,,,,,,no_tradingview_match
VUXEN,STO,DUG Foodtech AB (publ),VUXEN,Vuxen Group AB,OMXSTO,stock,SE0017232838,Retail Trade,Internet Retail,Consumer Discretionary,accept
VWA,NEO,VOLKSWAGEN CDR (CAD HEDGED),VWA,Volkswagen AG Shs Sponsored Canadian Depository Receipt Hedged Reg S,NEO,dr,CA92866T1066,Consumer Durables,Motor Vehicles,,asset_type_mismatch
W8W,SGX,Coliwoo Hldgs,W8W,Coliwoo Holdings Ltd.,SGX,stock,SGXE36049950,Consumer Services,Hotels/Resorts/Cruise lines,Consumer Discretionary,accept
WALDW,NASDAQ,Waldencast Acquisition Corp,,,,,,,,,no_tradingview_match
WAT.P,TSXV,Whatcom Capital II Corp.,WAT.P,Whatcom Capital II Corp.,TSXV,stock,CA96246G1063,Finance,Financial Conglomerates,,unsupported_sector
WBAH,XETRA,WILD BUNCH AG O.N.,,,,,,,,,no_tradingview_match
WCM,TSX,Wilmington Capital Management Inc.,,,,,,,,,no_tradingview_match
WDAM,QSE,Widam,WDAM,Widam Food Company Q. S. C,QSE,stock,QA000A0KD6N7,Distribution Services,Food Distributors,,name_mismatch
WDL,XETRA,NAKIKI SE,,,,,,,,,no_tradingview_match
WEBSL,BSE_IN,Web Element Solutions Ltd,,,,,,,,,no_tradingview_match
WEG,STO,Windon Energy Group AB,,,,,,,,,no_tradingview_match
WFCS,TSX,Wells Fargo CDR (CAD Hedged),WFCS,Wells Fargo & Company Shs Sponsored Canadian Depoitary Receipt Hedged Reg S,TSX,dr,CA9499321078,Finance,Major Banks,,asset_type_mismatch
WFF,NASDAQ,WF Holding Limited Ordinary Shares,WFF,WF Holding Limited,NASDAQ,stock,KYG9627R1157,Process Industries,Textiles,,name_mismatch
WFLD,TSXV,Wellfield Technologies Inc.,,,,,,,,,no_tradingview_match
WIRE3,B3,WIREX CABLE S.A.,,,,,,,,,no_tradingview_match
WITT.P,TSXV,Wittering Capital Corp.,WITT.P,Wittering Capital Corp.,TSXV,stock,CA97749Q1046,Finance,Financial Conglomerates,,unsupported_sector
WJ9,SGX,AdvancedSystems,WJ9,Advanced Systems Automation Limited,SGX,stock,SGXE59672050,Electronic Technology,Electronic Production Equipment,Information Technology,accept
WNBR3,B3,W2W E-COMMERCE DE VINHOS S.A.,,,,,,,,,no_tradingview_match
WOI-H,TSXV,WORLD ORGANICS INC,,,,,,,,,no_tradingview_match
