ticker,exchange,name,tv_symbol,tv_name,tv_exchange,tv_type,tv_sector,tv_industry,sector_update,decision
SFI,TSX,Solution Financial Inc.,SFI,Solution Financial Inc.,TSX,stock,Finance,Finance/Rental/Leasing,Financials,accept
SFML,NSE_IN,Supreme Facility Management Limited,SFML,Supreme Facility Management Limited,NSE,stock,Commercial Services,Miscellaneous Commercial Services,,unsupported_sector
SFTB,NEO,SOFTBANK GROUP CORP CDR (CAD Hedged),SFTB,SoftBank Group Corp. Sponsored Canadian Depository Receipt Hedged Reg S,NEO,dr,Communications,Specialty Telecommunications,,asset_type_mismatch
SFV,ASX,SANTOS FINANCE LIMITED,,,,,,,,no_tradingview_match
SHAHFOOD,BSE_IN,Shah Foods Ltd,SHAHFOOD,Shah Foods Limited,BSE,stock,Consumer Non-Durables,Food: Specialty/Candy,Consumer Staples,accept
SHAIVAL,NSE_IN,Shaival Reality Limited,SHAIVAL,Shaival Reality Ltd.,NSE,stock,Transportation,Air Freight/Couriers,Industrials,accept
SHAMROIN,BSE_IN,Shamrock Industrial Company Ltd,SHAMROIN,Shamrock Industrial Co. Ltd.,BSE,stock,Health Technology,Pharmaceuticals: Major,Health Care,accept
SHEEL,NSE_IN,Sheel Biotech Limited,SHEEL,Sheel Biotech Limited,NSE,stock,Process Industries,Agricultural Commodities/Milling,Materials,accept
SHETHJI,NSE_IN,Shreeji Global FMCG Limited,SHETHJI,Shreeji Global FMCG Limited,NSE,stock,Consumer Non-Durables,Food: Major Diversified,Consumer Staples,accept
SHFA,PSX,Shifa International Hospitals Ltd,SHFA,Shifa International Hospitals Limited,PSX,stock,Health Services,Hospital/Nursing Management,Health Care,accept
SHIVASHRIT,NSE_IN,Shivashrit Foods Limited,SHIVASHRIT,Shivashrit Foods Limited,NSE,stock,Consumer Non-Durables,Food: Specialty/Candy,Consumer Staples,accept
SHK.P,TSXV,Sparrowhawk Opportunity Corp.,SHK.P,Sparrowhawk Opportunity Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
SHKSIL,NSE_IN,Shri Hare-Krishna Sponge Iron Limited,SHKSIL,Shri Hare-Krishna Sponge Iron Limited,NSE,stock,Non-Energy Minerals,Steel,Materials,accept
SHLL.P,TSXV,Shellron Capital Ltd.,SHLL.P,Shellron Capital Ltd.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
SHRIAHIMSA,NSE_IN,Shri Ahimsa Naturals Limited,SHRIAHIMSA,Shri Ahimsa Naturals Limited,NSE,stock,Health Technology,Pharmaceuticals: Other,Health Care,accept
SHRIKANHA,NSE_IN,Shri Kanha Stainless Limited,SHRIKANHA,Shri Kanha Stainless Limited,NSE,stock,Non-Energy Minerals,Steel,Materials,accept
SHRX,TSXV,Sharp Therapeutics Corp.,SHRX,Sharp Therapeutics Corp.,TSXV,stock,Health Technology,Biotechnology,Health Care,accept
SHUBHSHREE,NSE_IN,Shubhshree Biofuels Energy Limited,SHUBHSHREE,Shubhshree Biofuels Energy Ltd.,NSE,stock,Process Industries,Chemicals: Specialty,Materials,accept
SHYAMDHANI,NSE_IN,Shyam Dhani Industries Limited,SHYAMDHANI,Shyam Dhani Industries Limited,NSE,stock,Consumer Non-Durables,Food: Major Diversified,Consumer Staples,accept
SHZ,ASX,SHINHAN BANK.,,,,,,,,no_tradingview_match
SICO,TSXV,Silverco Mining Ltd.,SICO,Silverco Mining Ltd.,TSXV,stock,Non-Energy Minerals,Other Metals/Minerals,Materials,accept
SIDDHICOTS,NSE_IN,Siddhi Cotspin Limited,SIDDHICOTS,Siddhi Cotspin Limited,NSE,stock,Process Industries,Textiles,Materials,accept
SILKY,NSE_IN,Silky Overseas Limited,SILKY,Silky Overseas Ltd.,NSE,stock,Process Industries,Textiles,Materials,accept
SILO3,B3,CIA DE ARMAZENS E SILOS DO EST MG-CASEMG,,,,,,,,no_tradingview_match
SILO4,B3,CIA DE ARMAZENS E SILOS DO EST MG-CASEMG,,,,,,,,no_tradingview_match
SIPTL,BSE_IN,Sharanam Infraproject and Trading Ltd,SIPTL,Sharanam Infraproject and Trading Ltd,BSE,stock,Retail Trade,Home Improvement Chains,Consumer Discretionary,accept
SJCORP,BSE_IN,SJ Corporation Ltd,SJCORP,SJ Corporation Limited,BSE,stock,Consumer Durables,Other Consumer Specialties,,name_mismatch
SKEL,TSXV,Skeleton Coast Uranium Corp.,SKEL,Skeleton Coast Uranium Corp.,TSXV,stock,Non-Energy Minerals,Precious Metals,Materials,accept
SLT,TSX,Saltire Capital Ltd.,SLT,Saltire Capital Ltd. Class A,TSX,stock,Finance,Financial Conglomerates,,unsupported_sector
SLX.P,TSXV,Searchlight Innovations Inc.,SLX.P,Searchlight Innovations Inc,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
SMARTEN,NSE_IN,Smarten Power Systems Limited,SMARTEN,Smarten Power Systems Limited,NSE,stock,Producer Manufacturing,Electrical Products,Industrials,accept
SMNS,TSX,Siemens CDR (CAD Hedged),SMNS,Siemens AG CAD Hedged CIBC CDR,TSX,dr,Producer Manufacturing,Industrial Machinery,,asset_type_mismatch
SMVD,NSE_IN,SMVD Poly Pack Limited,SMVD,SMVD Poly Pack Limited,NSE,stock,Process Industries,Containers/Packaging,Materials,accept
SNEHAA,NSE_IN,Snehaa Organics Limited,SNEHAA,Snehaa Organics Ltd.,NSE,stock,Industrial Services,Environmental Services,Industrials,accept
SNY,TSX,Sanofi CDR (CAD Hedged),SNY,Sanofi SA Shs Unsponsored Canadian Depository Receipt Hedged Reg S,TSX,dr,Health Technology,Pharmaceuticals: Major,,asset_type_mismatch
SOBO,NYSE,South Bow Corporation,SOBO,South Bow Corp,NYSE,stock,Industrial Services,Oil & Gas Pipelines,Industrials,accept
SOJE,NYSE,Southern Company (The) Series 2,,,,,,,,no_tradingview_match
SOLI.P,TSXV,Solid Impact Investments Corp.,SOLI.P,Solid Impact Investments Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
SOO.P,TSXV,Spectre Capital Corp.,SOO.P,Spectre Capital Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
SPAC,TSX,Mercer Park Opportunities Corp.,,,,,,,,no_tradingview_match
SPAC-U,TSX,Mercer Park Opportunities Corp Ordinary Shares - Class A (Restricted Voting,SPAC.U,Mercer Park Opportunities Corp. Restricted Voting Shares Class A,TSX,stock,Finance,Financial Conglomerates,,unsupported_sector
SPCI6,B3,SOCIEDADE DE PARTICIP. CIMENTEIRAS S.A.,,,,,,,,no_tradingview_match
SPCR3,B3,SPE CRISTINA S.A.,,,,,,,,no_tradingview_match
SPEB,NSE_IN,Speb Adhesives Limited,SPEB,SPEB Adhesives Ltd.,NSE,stock,Process Industries,Industrial Specialties,Materials,accept
SPPPOLY,NSE_IN,SPP Polymer Limited,SPPPOLY,SPP Polymer Ltd.,NSE,stock,Process Industries,Textiles,Materials,accept
SPRO.P,TSXV,Sprock-It Acquisitions Ltd.,,,,,,,,no_tradingview_match
SPSA.P,TSXV,SP Strategic Acquisition Corp.,SPSA.P,SP Strategic Acquisition Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
SPUNWEB,NSE_IN,Spunweb Nonwoven Limited,SPUNWEB,Spunweb Nonwoven Limited,NSE,stock,Process Industries,Textiles,Materials,accept
SRDAPRT,BSE_IN,Sarda Proteins Ltd,SRDAPRT,Sarda Proteins Ltd.,BSE,stock,Process Industries,Agricultural Commodities/Milling,Materials,accept
SRQ,TSXV,Sonoma Resources Inc.,SRQ,SRQ Resources Inc.,TSXV,stock,Non-Energy Minerals,Other Metals/Minerals,,name_mismatch
SSEGL,NSE_IN,Sathlokhar Synergys E&C Global Limited,SSEGL,Sathlokhar Synergys E&C Global Limited,NSE,stock,Industrial Services,Engineering & Construction,Industrials,accept
SSFLPP,BSE_IN,Spandana Sphoorty Financial Ltd,SSFLPP,Spandana Sphoorty Financial Limited TEMP,BSE,stock,Finance,Finance/Rental/Leasing,Financials,accept
SSS.P,TSXV,Samurai Capital Corp.,,,,,,,,no_tradingview_match
SSSS.P,TSXV,Shooting Star Acquisition Corp.,SSSS.P,Shooting Star Acquisition Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
SSX,TSXV,Sleeping Giant Capital Corp.,SSX,Sleeping Giant Capital Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
STAL6,B3,SETAL TELECOM S.A.,,,,,,,,no_tradingview_match
STCK,TSX,Stack Capital Group Inc.,STCK,"Stack Capital Group, Inc.",TSX,stock,Finance,Investment Managers,Financials,accept
STLR,TSX,STLLR Gold Inc.,STLR,STLLR Gold Inc.,TSX,stock,Non-Energy Minerals,Precious Metals,Materials,accept
STOK3,B3,ESTOK COMERCIO E REPRESENTACOES S.A.,,,,,,,,no_tradingview_match
STRIDERS,NSE_IN,Striders Impex Limited,STRIDERS,Striders Impex Limited,NSE,stock,Consumer Durables,Recreational Products,Consumer Discretionary,accept
STRM,TSXV,Storm Exploration Inc.,STRM,Storm Exploration Inc,TSXV,stock,Non-Energy Minerals,Other Metals/Minerals,Materials,accept
STUD,TSXV,Stallion Uranium Corp.,STUD,Stallion Uranium Corp.,TSXV,stock,Non-Energy Minerals,Other Metals/Minerals,Materials,accept
STUDIOLSD,NSE_IN,Studio LSD Limited,STUDIOLSD,Studio LSD Limited,NSE,stock,Consumer Services,Movies/Entertainment,Communication Services,accept
SUBAHOTELS,NSE_IN,Suba Hotels Limited,SUBAHOTELS,Suba Hotels Limited,NSE,stock,Consumer Services,Hotels/Resorts/Cruise lines,Consumer Discretionary,accept
SUGP,NASDAQ,SU Group Holdings Limited Ordinary Shares,SUGP,SU Group Holdings Ltd Class A,NASDAQ,stock,Commercial Services,Miscellaneous Commercial Services,,name_mismatch
SULG3,B3,COMPANHIA DE GÁS DO ESTADO DO RIO GRANDE DO SUL,,,,,,,,no_tradingview_match
SUNLITE,NSE_IN,Sunlite Recycling Industries Limited,SUNLITE,Sunlite Recycling Industries Limited,NSE,stock,Non-Energy Minerals,Other Metals/Minerals,Materials,accept
SUPHA,BSE_IN,Supha Pharmachem Ltd,SUPHA,Supha Pharmachem Ltd,BSE,stock,Consumer Durables,Motor Vehicles,Consumer Discretionary,accept
SURAJINDPP,BSE_IN,Suraj Industries Ltd,SURAJINDPP,Suraj Industries Limited TEMP,BSE,stock,,,,unsupported_sector
SURF-UN,TSXV,Starlight U.S. Residential Fund (Multi-Family) Investment LP,SURF.UN,Starlight U.S. Residential Fund (Multi-Family) Investment LP Class A,TSXV,fund,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
SUUMAYA,BSE_IN,Suumaya Corporation Ltd,SUUMAYA,Suumaya Corporation Limited,BSE,stock,Commercial Services,Miscellaneous Commercial Services,,unsupported_sector
SVPH7,B3,SALVADOR PRAIA HOTEL S.A.,,,,,,,,no_tradingview_match
SW1,BSE_IN,SW Investments Ltd,SW1,SW Investments Ltd.,BSE,stock,Finance,Investment Banks/Brokers,Financials,accept
SWADHATURE,BSE_IN,Swadha Nature Ltd,SWADHATURE,Swadha Nature Ltd,BSE,stock,Process Industries,Agricultural Commodities/Milling,Materials,accept
SWARAJ,NSE_IN,Swaraj Suiting Limited,SWARAJ,Swaraj Suiting Limited,NSE,stock,Process Industries,Textiles,Materials,accept
TA1,ASX,TRANSURBAN FINANCE COMPANY PTY LTD,,,,,,,,no_tradingview_match
TACENT,BSE_IN,Tacent Projects Ltd,TACENT,Tacent Projects Limited,BSE,stock,Process Industries,Textiles,Materials,accept
TANKUP,NSE_IN,Tankup Engineers Limited,TANKUP,Tankup Engineers Limited,NSE,stock,Producer Manufacturing,Industrial Machinery,Industrials,accept
TAURIAN,NSE_IN,Taurian MPS Limited,TAURIAN,Taurian MPS Limited,NSE,stock,Producer Manufacturing,Trucks/Construction/Farm Machinery,Industrials,accept
TBLZ.P,TSXV,Trail Blazer Capital Corp.,TBLZ.P,Trail Blazer Capital Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
TCG.P,TSXV,Transcontinental Gold Corp.,TCG.P,Transcontinental Gold Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
TCK.P,TSXV,Trillium Acquisition Corp.,TCK.P,Trillium Acquisition Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
TCQC3,B3,INDUSTRIA CARBOQUIMICA CATARINENSE S/A,,,,,,,,no_tradingview_match
TCQC4,B3,INDUSTRIA CARBOQUIMICA CATARINENSE S/A,,,,,,,,no_tradingview_match
TECHD,NSE_IN,TechD Cybersecurity Limited,TECHD,Techdefence Labs Solutions Limited,NSE,stock,Technology Services,Packaged Software,,name_mismatch
TECHERA,NSE_IN,TechEra Engineering (India) Limited,TECHERA,Techera Engineering India Ltd.,NSE,stock,Producer Manufacturing,Metal Fabrication,Industrials,accept
TEJASCARGO,NSE_IN,Tejas Cargo India Limited,TEJASCARGO,Tejas Cargo India Limited,NSE,stock,Transportation,Air Freight/Couriers,Industrials,accept
TGC,TSXV,Toogood Gold Corp.,TGC,Toogood Gold Corp.,TSXV,stock,Non-Energy Minerals,Precious Metals,Materials,accept
TGOL,TSXV,Thunder Gold Corp.,TGOL,Thunder Gold Corp.,TSXV,stock,Non-Energy Minerals,Precious Metals,Materials,accept
THESL,NSE_IN,Thinking Hats Entertainment Solutions Limited,THESL,Thinking Hats Entertainment Solutions Limited,NSE,stock,Commercial Services,Miscellaneous Commercial Services,,unsupported_sector
THY-P,TSXV,Thermopylae Capital Inc.,THY.P,Thermopylae Capital Inc.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
TIAANC,BSE_IN,Tiaan Consumer Ltd,TIAANC,Tiaan Consumer Limited,BSE,stock,Health Technology,Pharmaceuticals: Other,Health Care,accept
TIDE.P,TSXV,Intertidal Capital Corp.,TIDE.P,Intertidal Capital Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
TIE,TSXV,Coloured Ties Capital Inc.,TIE,Coloured Ties Capital Inc,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
TIMESCAN,NSE_IN,Timescan Logistics (India) Limited,TIMESCAN,Timescan Logistics (India) Limited,NSE,stock,Transportation,Air Freight/Couriers,Industrials,accept
TLC.P,TSXV,Timeless Capital Corp.,TLC.P,Timeless Capital Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
TMTIND-B1,BSE_IN,TMT India Ltd,,,,,,,,no_tradingview_match
TNGD,TSXV,Tiernan Gold Corp.,TNGD,Tiernan Gold Corp,TSXV,stock,Non-Energy Minerals,Precious Metals,Materials,accept
TNX,TSXV,TenX Protocols Inc.,TNX,TenX Protocols Inc,TSXV,stock,Commercial Services,Miscellaneous Commercial Services,,unsupported_sector
TOKY3,B3,GRUPO TOKY S.A.,TOKY3,Grupo Toky SA,BMFBOVESPA,stock,Technology Services,Internet Software/Services,Information Technology,accept
TOP.P,TSXV,Transition Opportunities Corp.,TOP.P,Transition Opportunities Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
TORC,TSXV,TinOne Resources Inc.,TORC,TINONE RESOURCES INC,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
TOTC,TSXV,Totec Resources Ltd.,TOTC,Totec Resources Ltd.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
TOYM,NEO,TOYOTA MOTOR CORP CDR (CAD Hedged),TOYM,Toyota Motor Corp. Sponsored Canadian Depository Receipt Hedged Reg,NEO,dr,Consumer Durables,Motor Vehicles,,asset_type_mismatch
TOYO,NASDAQ,"TOYO Co., Ltd Ordinary Shares",TOYO,"TOYO Co., Ltd",NASDAQ,stock,Electronic Technology,Semiconductors,,name_mismatch
TQES,QSE,Techno Q,TQES,Qatar Electronic Systems Co. (Techno Q) QPSC,QSE,stock,Consumer Durables,Electronics/Appliances,,name_mismatch
TRBC,TSXV,Tribeca Resources Corporation,TRBC,Tribeca Resources Corporation,TSXV,stock,Non-Energy Minerals,Other Metals/Minerals,Materials,accept
TRBR,TSXV,Trubar Inc.,,,,,,,,no_tradingview_match
TRBR3,B3,TRANSBRASIL S.A. LINHAS AEREAS,,,,,,,,no_tradingview_match
TRBR4,B3,TRANSBRASIL S.A. LINHAS AEREAS,,,,,,,,no_tradingview_match
TREG3,B3,TANGARA ENERGIA S.A.,,,,,,,,no_tradingview_match
TRIPF,PSX,Tri Pack Films Ltd,TRIPF,Tri-Pack Films Ltd.,PSX,stock,Process Industries,Containers/Packaging,Materials,accept
TROM,NSE_IN,Trom Industries Limited,TROM,Trom Industries Limited,NSE,stock,Industrial Services,Engineering & Construction,Industrials,accept
TRUSTWAVE,BSE_IN,Trustwave Securities Ltd,TRUSTWAVE,Trustwave Securities Ltd,BSE,stock,Finance,Financial Conglomerates,,unsupported_sector
TRV.P,TSXV,Treviso Capital Corp.,TRV.P,Treviso Capital Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
TSIFDG,BSE_IN,Titanium Hybrid Long-Short Fund Direct Plan Growth,TSIFDG,Titanium Hybrid Long-Short Fund Direct Plan Growth Units Direct Plan Growth,BSE,fund,,,,asset_type_mismatch
TSIFDIR,BSE_IN,Titanium Hybrid Long-Short Fund Direct Plan IDCW Reinvestment,TSIFDIR,Titanium Hybrid Long-Short Fund Direct Plan IDCW Reinvestment Units Direct Plan IDCW Reinvestment,BSE,fund,,,,asset_type_mismatch
TSIFRG,BSE_IN,Titanium Hybrid Long-Short Fund Regular Plan Growth,TSIFRG,Titanium Hybrid Long-Short Fund Regular Plan Growth Units Regular Plan Growth,BSE,fund,,,,asset_type_mismatch
TSIFRIP,BSE_IN,Titanium Hybrid Long-Short Fund Regular Plan IDCW Payout,TSIFRIP,Titanium Hybrid Long-Short Fund Regular Plan IDCW Payout Units Regular Plan IDCW Payout,BSE,fund,,,,asset_type_mismatch
TSIFRIR,BSE_IN,Titanium Hybrid Long-Short Fund Regular Plan IDCW Reinvestment,TSIFRIR,Titanium Hybrid Long-Short Fund Units Regular Plan IDCW Reinvestment,BSE,fund,,,,asset_type_mismatch
TSPIRITUAL,BSE_IN,T Spiritual World Ltd,TSPIRITUAL,T. Spiritual World Limited,BSE,stock,Distribution Services,Wholesale Distributors,Industrials,accept
TTES,TSX,TotalEnergies CDR (CAD Hedged),TTES,TotalEnergies SE Shs Unsponsored Canadian Depository Receipt Hedged,TSX,dr,Energy Minerals,Integrated Oil,,asset_type_mismatch
TTGI,TSXV,Turnium Technology Group Inc.,TTGI,Turnium Technology Group Inc Class A,TSXV,stock,Technology Services,Packaged Software,Information Technology,accept
TTO-H,TSXV,Atoro Capital Corp,TTO.H,Atoro Capital Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
TUK,TSXV,Tuktu Resources Ltd.,TUK,Tuktu Resources Ltd,TSXV,stock,Non-Energy Minerals,Other Metals/Minerals,Materials,accept
TUP.P,TSXV,Tup Capital Inc.,,,,,,,,no_tradingview_match
TVIT3,B3,"TIVIT TERC. DE PROC., SERV. E TEC. S.A.",,,,,,,,no_tradingview_match
TWL,ASX,TRADE WINDOW HOLDINGS LIMITED,TWL,Trade Window Holdings Ltd.,ASX,stock,Technology Services,Packaged Software,Information Technology,accept
TXBZ5,B3,TBM - TEXTIL BEZERRA DE MENEZES S.A.,,,,,,,,no_tradingview_match
U-U,TSX,Sprott Physical Uranium Trust,U.U,Sprott Physical Uranium Trust,TSX,fund,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
UBDL,PSX,United Brands Ltd,UBDL,United Brands Limited,PSX,stock,Consumer Durables,Electronics/Appliances,Consumer Discretionary,accept
UBSS,TSX,UBS CDR (CAD Hedged),UBSS,UBS Group AG CAD Hedged CIBC CDR,TSX,dr,Finance,Investment Managers,,asset_type_mismatch
UDLI,PSX,UDL International Limited,UDLI,UDL International Limited,PSX,stock,Commercial Services,Miscellaneous Commercial Services,,unsupported_sector
UDPL,PSX,United Distributors Pakistan Limited,UDPL,United Distributors Pakistan Limited.,PSX,stock,Process Industries,Agricultural Commodities/Milling,Materials,accept
UHAL-B,NYSE,U-Haul Holding Company,,,,,,,,no_tradingview_match
UHTL,NSE_IN,United Heat Transfer Limited,UHTL,United Heat Transfer Ltd.,NSE,stock,Producer Manufacturing,Industrial Machinery,Industrials,accept
UIG,TSXV,Urban Infrastructure Group Inc.,UIG,Urban Infrastructure Group Inc.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
UNILEX,NSE_IN,Unilex Colours and Chemicals Limited,UNILEX,Unilex Colours & Chemicals Limited,NSE,stock,Process Industries,Chemicals: Specialty,Materials,accept
UNIVAFOODS,BSE_IN,Univa Foods Ltd,UNIVAFOODS,Univa Foods Limited,BSE,stock,Miscellaneous,Miscellaneous,,unsupported_sector
UNO-H,TSXV,Northern Uranium Corp,UNO.H,Northern Uranium Corp.,TSXV,stock,Technology Services,Data Processing Services,Information Technology,accept
UPT.P,TSXV,Upstart Investments Inc.,UPT.P,UpStart Investments Inc.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
URZ,TSXV,URZ3 Energy Corp.,URZ,URZ3 Energy Corp.,TSXV,stock,Non-Energy Minerals,Precious Metals,Materials,accept
USAT4,B3,USATI PARTICIPACOES PORTUARIAS S.A.,,,,,,,,no_tradingview_match
USHAFIN,NSE_IN,Usha Financial Services Limited,USHAFIN,Usha Financial Services Limited,NSE,stock,Finance,Finance/Rental/Leasing,Financials,accept
UTSSAV,NSE_IN,Utssav CZ Gold Jewels Limited,UTSSAV,Utssav CZ Gold Jewels Limited,NSE,stock,Consumer Durables,Other Consumer Specialties,Consumer Discretionary,accept
UWC,ASX,UNDERWOOD CAPITAL LIMITED,UWC,Underwood Capital Limited,ASX,stock,Finance,Financial Conglomerates,,unsupported_sector
UWCSL,NSE_IN,Ultra Wiring Connectivity System Limited,UWCSL,Ultra Wiring Connectivity System Ltd.,NSE,stock,Producer Manufacturing,Miscellaneous Manufacturing,Industrials,accept
VAL.P,TSXV,Valencia Capital Inc.,VAL.P,Valencia Capital Inc,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
VAND,TSXV,Largo Physical Vanadium Corp.,VAND,Largo Physical Vanadium Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
VARDHMAN,BSE_IN,Vardhman Concrete Ltd,VARDHMAN,Vardhman Concrete Limited,BSE,stock,Producer Manufacturing,Trucks/Construction/Farm Machinery,Industrials,accept
VASA,NSE_IN,Vasa Retail and Overseas Ltd,VASA,Vasa Retail & Overseas Ltd.,NSE,stock,Process Industries,Textiles,Materials,accept
VASUDHAGAM,BSE_IN,Vasudhagama Enterprises Ltd,VASUDHAGAM,Vasudhagama Enterprises Limited,BSE,stock,Government,General Government,,unsupported_sector
VCC.P,TSXV,Veteran Capital Corp.,VCC.P,Veteran Capital Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
VCG,TSXV,Visionary Copper and Gold Mines Inc.,VCG,Visionary Copper and Gold Mines Inc.,TSXV,stock,Non-Energy Minerals,Other Metals/Minerals,Materials,accept
VCU,TSXV,Vizsla Copper Corp.,VCU,Vizsla Copper Corp,TSXV,stock,Non-Energy Minerals,Other Metals/Minerals,Materials,accept
VDEAL,NSE_IN,Vdeal System Limited,VDEAL,Vdeal System Ltd.,NSE,stock,Producer Manufacturing,Electrical Products,Industrials,accept
VDMG3,B3,VEÍCULO DE DESESTATIZAÇÃO MG INVESTIMENTOS S.A.,,,,,,,,no_tradingview_match
VECF3,B3,VALEC - ENG.CONSTRUCOES E FERROVIAS S.A.,,,,,,,,no_tradingview_match
VENT,TSXV,Ventra Metals Corp.,VENT,Ventra Metals Corp.,TSXV,stock,Non-Energy Minerals,Other Metals/Minerals,Materials,accept
VERITAAS,NSE_IN,Veritaas Advertising Limited,VERITAAS,Veritaas Advertising Ltd.,NSE,stock,Commercial Services,Advertising/Marketing Services,,unsupported_sector
VERTEXPP,BSE_IN,Vertex Securities Ltd,VERTEXPP,Vertex Securities Ltd,BSE,stock,,,,unsupported_sector
VICTORYEV,NSE_IN,Victory Electric Vehicles International Limited,VICTORYEV,Victory Electric Vehicles International Limited,NSE,stock,Consumer Durables,Motor Vehicles,Consumer Discretionary,accept
VIESL,NSE_IN,Vision Infra Equipment Solutions Limited,VIESL,Vision Infra Equipment Solutions Limited,NSE,stock,Finance,Finance/Rental/Leasing,Financials,accept
VIGOR,NSE_IN,Vigor Plast India Limited,VIGOR,Vigor Plast India Limited,NSE,stock,Producer Manufacturing,Miscellaneous Manufacturing,Industrials,accept
VIJAYPD,NSE_IN,Vijaypd Ceutical Limited,VIJAYPD,Vijaypd Ceutical Limited,NSE,stock,Distribution Services,Medical Distributors,Industrials,accept
VISA,TSX,Visa CDR (CAD Hedged),VISA,Visa Inc. Shs -A CAD hedged- Canadian Depositary Receipt Repr Shs Reg S,TSX,dr,Finance,Finance/Rental/Leasing,,asset_type_mismatch
VITA,TSXV,Vitalist Inc.,VITA,Vitalist Inc,TSXV,stock,Consumer Durables,Other Consumer Specialties,Consumer Discretionary,accept
VIVIDEL,NSE_IN,Vivid Electromech Limited,VIVIDEL,Vivid Electromech Ltd.,NSE,stock,Producer Manufacturing,Electrical Products,Industrials,accept
VKGLOBAL,BSE_IN,VK Global Industries Ltd,VKGLOBAL,VK Global Industries Limited,BSE,stock,Technology Services,Data Processing Services,Information Technology,accept
VLPN3,B3,ELETRICIDADE VALE PARANAPANEMA S.A.,,,,,,,,no_tradingview_match
VMET,TSX,Versamet Royalties Corporation,VMET,Versamet Royalties Corp.,TSX,stock,Miscellaneous,Investment Trusts/Mutual Funds,,unsupported_sector
VMXX,TSXV,Valhalla Metals Inc.,VMXX,Valhalla Metals Inc.,TSXV,stock,Non-Energy Minerals,Precious Metals,Materials,accept
VMY-H,TSXV,Voice Mobility International Inc,,,,,,,,no_tradingview_match
VOLERCAR,NSE_IN,Voler Car Limited,VOLERCAR,Voler Car Limited,NSE,stock,Transportation,Other Transportation,Industrials,accept
VRGL3,B3,GOL LINHAS AEREAS S.A,,,,,,,,no_tradingview_match
VROY,TSXV,Vizsla Royalties Corp.,VROY,Vizsla Royalties Corp,TSXV,stock,Commercial Services,Miscellaneous Commercial Services,,unsupported_sector
VSCL,NSE_IN,Vadivarhe Speciality Chemicals Limited,VSCL,Vadivarhe Speciality Chemicals Ltd.,NSE,stock,Process Industries,Chemicals: Specialty,Materials,accept
VSTE3,B3,VESTE S.A. ESTILO,VSTE3,Veste S.A. Estilo,BMFBOVESPA,stock,Consumer Non-Durables,Apparel/Footwear,Consumer Staples,accept
VTEN,TSXV,V Ten Metals Corp.,VTEN,V Ten Metals Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
VTEN.P,TSXV,V Ten Capital Corp.,,,,,,,,no_tradingview_match
VVTM,TSXV,VVT Med Inc.,VVTM,VVT Med Inc.,TSXV,stock,Energy Minerals,Oil & Gas Production,Energy,accept
VWA,NEO,VOLKSWAGEN CDR (CAD HEDGED),VWA,Volkswagen AG Shs Sponsored Canadian Depository Receipt Hedged Reg S,NEO,dr,Consumer Durables,Motor Vehicles,,asset_type_mismatch
WALDW,NASDAQ,Waldencast Acquisition Corp,,,,,,,,no_tradingview_match
WAT.P,TSXV,Whatcom Capital II Corp.,WAT.P,Whatcom Capital II Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
WCM,TSX,Wilmington Capital Management Inc.,,,,,,,,no_tradingview_match
WCSB,TSXV,Decimus Oil Corp.,WCSB,Decimus Oil Corp.,TSXV,stock,Energy Minerals,Oil & Gas Production,Energy,accept
WDAM,QSE,Widam,WDAM,Widam Food Company Q. S. C,QSE,stock,Distribution Services,Food Distributors,,name_mismatch
