listing_key,ticker,exchange,asset_type,name,gap_class,source_of_truth_outcome,source_gap_context,review_needed,recommended_next_source,source_gate,b3_probe_decision,b3_code,b3_name,b3_sector_pt,b3_subsector,b3_segment,b3_sector_update,b3_source_url,official_source_context,residual_decision,review_bucket,review_priority,review_strategy,apply_eligibility,verification_evidence_required,residual_review_context
B3::CEAG3,CEAG3,B3,Stock,CIA DE ENTREPOSTOS E ARMAZENS GERAIS SP,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,CEAG,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=CEAG;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::CEAL3,CEAL3,B3,Stock,EQUATORIAL ALAGOAS - DISTRIBUIDORA DE ENERGIA S.A.,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,CEAL,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=CEAL;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::CEAL4,CEAL4,B3,Stock,EQUATORIAL ALAGOAS - DISTRIBUIDORA DE ENERGIA S.A.,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,CEAL,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=CEAL;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::CEAP3,CEAP3,B3,Stock,COMPANHIA DE ELETRICIDADE DO AMAPÁ - CEA,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,CEAP,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=CEAP;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::CEBD3,CEBD3,B3,Stock,Neoenergia Distribuicao Brasilia S.A,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,CEBD,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=CEBD;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::CEEP3,CEEP3,B3,Stock,CIA EST. DE ENERG. ELETRICA PARTICIPAÇÕES CEEE-PAR,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,CEEP,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=CEEP;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::CERO3,CERO3,B3,Stock,ENERGISA RONDONIA - DISTRIBUIDORA DE ENERGIA S/A,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,CERO,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=CERO;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::CESA3,CESA3,B3,Stock,CIA ESTADUAL DE SILOS E ARMAZENS,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,CESA,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=CESA;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::CFHO3,CFHO3,B3,Stock,CARVALHO HOLDINGS SA,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,CFHO,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=CFHO;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::CFHO4,CFHO4,B3,Stock,CARVALHO HOLDINGS SA,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,CFHO,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=CFHO;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::CGOS3,CGOS3,B3,Stock,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,CGOS,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=CGOS;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::CLNT3,CLNT3,B3,Stock,CLARANET TECHNOLOGY S.A.,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,CLNT,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=CLNT;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::CMNS3,CMNS3,B3,Stock,CMN SOLUTIONS AO18 PARTICIPACOES S.A.,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,CMNS,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=CMNS;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
B3::CNRT5,CNRT5,B3,Stock,CICANORTE IND CONSERVAS ALIMENTICIAS S.A,official_industry_taxonomy_unavailable_gap,accepted_source_gap,gap_class=official_industry_taxonomy_unavailable_gap;source_of_truth_outcome=accepted_source_gap;review_needed=true,true,Stronger official B3 or issuer taxonomy source exposing sector for the exact listing.,Keep stock_sector blank until official B3 or issuer taxonomy evidence matches the exact listing.,no_b3_code_match,CNRT,,,,,,,b3_probe_decision=no_b3_code_match;b3_code=CNRT;b3_sector_update=none;b3_source_url=none,accepted_source_gap_no_b3_classification_code_match,no_b3_classification_code_match_source_gap,P3,keep_blank_until_stronger_official_b3_or_issuer_taxonomy,source_gap_keep_blank_until_official_taxonomy_evidence,stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match,residual_decision=accepted_source_gap_no_b3_classification_code_match;review_bucket=no_b3_classification_code_match_source_gap;apply_eligibility=source_gap_keep_blank_until_official_taxonomy_evidence;verification_evidence_required=stronger_official_b3_or_issuer_taxonomy_source_with_exact_listing_match
