campaign,listing_key,ticker,exchange,asset_type,name,target_field,current_value,official_values,canonical_value,evidence_source,confidence_reason,decision,review_priority,verification_evidence_required,recommended_next_source,source_gate
C1_sector_etf_category_truth,SZSE::000534,000534,SZSE,Stock,Wedge Industrial Co Ltd,stock_sector,Utilities,Industrials,Industrials,SZSE:szse_a_share_list,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,SZSE::000536,000536,SZSE,Stock,CPT Technology Group Co Ltd,stock_sector,Information Technology,Industrials,Industrials,SZSE:szse_a_share_list,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,SZSE::000537,000537,SZSE,Stock,Tianjin Guangyu Development Co Ltd,stock_sector,Real Estate,Utilities,Utilities,SZSE:szse_a_share_list,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,SZSE::000538,000538,SZSE,Stock,Yunnan Baiyao Group Co Ltd,stock_sector,Health Care,Industrials,Industrials,SZSE:szse_a_share_list,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,SZSE::000547,000547,SZSE,Stock,Addsino Co Ltd,stock_sector,Information Technology,Industrials,Industrials,SZSE:szse_a_share_list,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,SZSE::000550,000550,SZSE,Stock,Jiangling Motors Corp Ltd,stock_sector,Consumer Discretionary,Industrials,Industrials,SZSE:szse_a_share_list,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,SZSE::000553,000553,SZSE,Stock,ADAMA Ltd,stock_sector,Materials,Industrials,Industrials,SZSE:szse_a_share_list,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,SZSE::000554,000554,SZSE,Stock,Sinopec Shandong Taishan Petroleum Co Ltd,stock_sector,Energy,Consumer Discretionary,Consumer Discretionary,SZSE:szse_a_share_list,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,SZSE::000558,000558,SZSE,Stock,Lander Sports Development Co Ltd,stock_sector,Real Estate,Utilities,Utilities,SZSE:szse_a_share_list,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,SZSE::000559,000559,SZSE,Stock,Wanxiang Qianchao Co Ltd,stock_sector,Consumer Discretionary,Industrials,Industrials,SZSE:szse_a_share_list,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,SZSE::000565,000565,SZSE,Stock,Chongqing Sanxia Paints Co Ltd,stock_sector,Materials,Industrials,Industrials,SZSE:szse_a_share_list,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,SZSE::000566,000566,SZSE,Stock,Hainan Haiyao Co Ltd,stock_sector,Health Care,Industrials,Industrials,SZSE:szse_a_share_list,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,SZSE::000568,000568,SZSE,Stock,Luzhou Lao Jiao Co Ltd,stock_sector,Consumer Staples,Industrials,Industrials,SZSE:szse_a_share_list,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,SZSE::000571,000571,SZSE,Stock,Sundiro Holding Co Ltd,stock_sector,Industrials,Materials,Materials,SZSE:szse_a_share_list,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,SZSE::000572,000572,SZSE,Stock,Haima Automobile Group Co Ltd,stock_sector,Consumer Discretionary,Industrials,Industrials,SZSE:szse_a_share_list,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,SZSE::000573,000573,SZSE,Stock,DongGuan Winnerway Industrial Zone Ltd,stock_sector,Real Estate,Industrials,Industrials,SZSE:szse_a_share_list,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,SZSE::000581,000581,SZSE,Stock,Weifu High-Technology Group Co Ltd,stock_sector,Consumer Discretionary,Industrials,Industrials,SZSE:szse_a_share_list,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,SZSE::000586,000586,SZSE,Stock,Sichuan Huiyuan Optical Com,stock_sector,Information Technology,Industrials,Industrials,SZSE:szse_a_share_list,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,SZSE::000589,000589,SZSE,Stock,Gui Zhou Tyre Co Ltd,stock_sector,Consumer Discretionary,Industrials,Industrials,SZSE:szse_a_share_list,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,SZSE::000592,000592,SZSE,Stock,Zhongfu Straits Pingtan Development Co Ltd,stock_sector,Materials,Industrials,Industrials,SZSE:szse_a_share_list,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,SZSE::000596,000596,SZSE,Stock,Anhui Gujing Distillery Co Ltd,stock_sector,Consumer Staples,Industrials,Industrials,SZSE:szse_a_share_list,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,SZSE::000597,000597,SZSE,Stock,Northeast Pharmaceutical Group Co Ltd,stock_sector,Health Care,Industrials,Industrials,SZSE:szse_a_share_list,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,SZSE::000599,000599,SZSE,Stock,Qingdao Doublestar Co Ltd,stock_sector,Consumer Discretionary,Industrials,Industrials,SZSE:szse_a_share_list,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
C1_sector_etf_category_truth,SZSE::000607,000607,SZSE,Stock,Huamei Holding,stock_sector,Communication Services,Industrials,Industrials,SZSE:szse_a_share_list,official_active_masterfile_sector_with_conservative_canonical_mapping,manual_review_official_value_conflicts_with_current,P2,official_taxonomy_value_exact_listing_key_and_canonical_mapping,"Official venue, registry, issuer, or exchange taxonomy for the exact listing.",Apply only after exact listing-key official taxonomy evidence and canonical mapping review.
