ticker,alias,alias_type,status,detection_policy,confidence,reason,duplicate_ticker_count
000533,guangdong macro,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000534,CNE0000004T4,isin,reject,identifier_only,0.99,identifier_alias,1
000534,wedge industrial,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000536,CNE0000002D2,isin,reject,identifier_only,0.99,identifier_alias,1
000536,cpt technology group,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000536,cpt technology,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000537,CNE000000271,isin,reject,identifier_only,0.99,identifier_alias,1
000537,tianjin guangyu development,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000538,CNE0000008X7,isin,reject,identifier_only,0.99,identifier_alias,1
000538,yunnan baiyao group,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000538,yunnan baiyao,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000539,CNE0000006J0,isin,reject,identifier_only,0.99,identifier_alias,1
000539,guangdong electric power development,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000540,KR7000540005,isin,reject,identifier_only,0.99,identifier_alias,1
000541,CNE000000DN3,isin,reject,identifier_only,0.99,identifier_alias,1
000543,CNE000000DF9,isin,reject,identifier_only,0.99,identifier_alias,1
000543,an hui wenergy,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000544,CNE000000F30,isin,reject,identifier_only,0.99,identifier_alias,1
000544,central plains environment protection,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000546,CNE0000004G1,isin,reject,identifier_only,0.99,identifier_alias,1
000546,jinyuan cement,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000547,CNE000000DM5,isin,reject,identifier_only,0.99,identifier_alias,1
000547,addsino,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000548,CNE000000DT0,isin,reject,identifier_only,0.99,identifier_alias,1
000548,hunan investment group,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000548,hunan investment,name,accept,safe_natural_language,0.90,accepted_name_alias,1
00055,BMG6433R1319,isin,reject,identifier_only,0.99,identifier_alias,1
00055,neway group,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000550,CNE000000CV8,isin,reject,identifier_only,0.99,identifier_alias,1
000551,CNE000000FP3,isin,reject,identifier_only,0.99,identifier_alias,1
000551,create technology & science,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000552,CNE000000D40,isin,reject,identifier_only,0.99,identifier_alias,1
000552,gansu jingyuan coal industry and electricity power,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000553,CNE0000004V0,isin,reject,identifier_only,0.99,identifier_alias,1
000553,adama,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000554,CNE000000669,isin,reject,identifier_only,0.99,identifier_alias,1
000554,sinopec shandong taishan petroleum,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000555,CNE000000FM0,isin,reject,identifier_only,0.99,identifier_alias,1
000555,digital china information service,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000557,CNE000000FQ1,isin,reject,identifier_only,0.99,identifier_alias,1
000557,ningxia western venture industrial,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000558,CNE0000003V2,isin,reject,identifier_only,0.99,identifier_alias,1
000558,lander sports development,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000559,CNE000000FB3,isin,reject,identifier_only,0.99,identifier_alias,1
000559,wanxiang qianchao,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000560,CNE000000636,isin,reject,identifier_only,0.99,identifier_alias,1
000560,5i5j holding group,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000561,CNE0000005K0,isin,reject,identifier_only,0.99,identifier_alias,1
000561,shaanxi fenghuo electronics,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000563,CNE0000004F3,isin,reject,identifier_only,0.99,identifier_alias,1
000563,shaanxi international trust,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000564,CNE0000003W0,isin,reject,identifier_only,0.99,identifier_alias,1
000564,ccoop group,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000564,ccoop,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000565,CNE000000305,isin,reject,identifier_only,0.99,identifier_alias,1
000565,chongqing sanxia paints,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000566,CNE0000004W8,isin,reject,identifier_only,0.99,identifier_alias,1
000566,hainan haiyao,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000567,CNE0000005V7,isin,reject,identifier_only,0.99,identifier_alias,1
000567,hainan haide industry,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000568,CNE000000GF2,isin,reject,identifier_only,0.99,identifier_alias,1
000568,luzhou lao jiao,name,accept,safe_natural_language,0.90,accepted_name_alias,1
00057,BMG208741063,isin,reject,identifier_only,0.99,identifier_alias,1
00057,chen hsong hold,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000570,CNE000000GT3,isin,reject,identifier_only,0.99,identifier_alias,1
000571,CNE000000586,isin,reject,identifier_only,0.99,identifier_alias,1
000571,sundiro holding,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000571,sundiro,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000572,CNE0000006L6,isin,reject,identifier_only,0.99,identifier_alias,1
000572,haima automobile group,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000572,haima automobile,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000573,CNE0000003D0,isin,reject,identifier_only,0.99,identifier_alias,1
000573,dongguan winnerway industrial zone,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000576,CNE0000005H6,isin,reject,identifier_only,0.99,identifier_alias,1
000576,guangdong ganhua science & industry,name,accept,safe_natural_language,0.90,accepted_name_alias,1
00058,BMG858331389,isin,reject,identifier_only,0.99,identifier_alias,1
00058,sunway intl,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000581,CNE0000002G5,isin,reject,identifier_only,0.99,identifier_alias,1
000581,weifu high-technology group,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000581,weifu high-technology,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000582,CNE0000001M5,isin,reject,identifier_only,0.99,identifier_alias,1
000582,beibuwan port,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000586,CNE0000000H7,isin,reject,identifier_only,0.99,identifier_alias,1
000586,sichuan huiyuan optical com,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000589,CNE000000JH2,isin,reject,identifier_only,0.99,identifier_alias,1
000589,gui zhou tyre,name,accept,safe_natural_language,0.90,accepted_name_alias,1
00059,BMG8220B1476,isin,reject,identifier_only,0.99,identifier_alias,1
00059,skyfame realty,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000591,CNE0000000K1,isin,reject,identifier_only,0.99,identifier_alias,1
000591,cecep solar energy,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000592,CNE0000009F2,isin,reject,identifier_only,0.99,identifier_alias,1
000592,zhongfu straits pingtan development,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000593,CNE000000032,isin,reject,identifier_only,0.99,identifier_alias,1
000593,delong composite energy group,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000593,delong composite energy,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000595,CNE000000K09,isin,reject,identifier_only,0.99,identifier_alias,1
000595,baota industry,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000596,CNE000000MD5,isin,reject,identifier_only,0.99,identifier_alias,1
000597,CNE0000009G0,isin,reject,identifier_only,0.99,identifier_alias,1
000597,northeast pharmaceutical group,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000597,northeast pharmaceutical,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000597,northeast,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000598,CNE000000HN4,isin,reject,identifier_only,0.99,identifier_alias,1
000598,chengdu xingrong investment,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000599,CNE000000K17,isin,reject,identifier_only,0.99,identifier_alias,1
000599,qingdao doublestar,name,accept,safe_natural_language,0.90,accepted_name_alias,1
0005A0,KR70005A0007,isin,reject,identifier_only,0.99,identifier_alias,1
0005A0,kodex s&p500o,name,accept,safe_natural_language,0.90,accepted_name_alias,1
0005C0,KR70005C0005,isin,reject,identifier_only,0.99,identifier_alias,1
0005D0,KR70005D0004,isin,reject,identifier_only,0.99,identifier_alias,1
0005G0,KR70005G0001,isin,reject,identifier_only,0.99,identifier_alias,1
0005G0,itf k-ai,name,accept,safe_natural_language,0.90,accepted_name_alias,1
0006,MYQ0006OO005,isin,reject,identifier_only,0.99,identifier_alias,1
0006,pineapple resources,name,accept,safe_natural_language,0.90,accepted_name_alias,1
00060,HK0060028229,isin,reject,identifier_only,0.99,identifier_alias,1
00060,hk food inv,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000600,CNE000000FT5,isin,reject,identifier_only,0.99,identifier_alias,1
000600,jointo energy investment hebei,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000601,CNE0000009H8,isin,reject,identifier_only,0.99,identifier_alias,1
000601,guangdong shaoneng group,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000601,guangdong shaoneng,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000603,CNE000000H04,isin,reject,identifier_only,0.99,identifier_alias,1
000603,shengda mining,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000605,CNE000000LX5,isin,reject,identifier_only,0.99,identifier_alias,1
000605,bohai water industry,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000607,CNE000000D65,isin,reject,identifier_only,0.99,identifier_alias,1
000607,huamei holding,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000607,huamei,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000608,CNE000000982,isin,reject,identifier_only,0.99,identifier_alias,1
000608,yang guang,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000609,CNE0000007Z4,isin,reject,identifier_only,0.99,identifier_alias,1
000609,beijing mainstreets investment,name,accept,safe_natural_language,0.90,accepted_name_alias,1
00061,BMG4165P1187,isin,reject,identifier_only,0.99,identifier_alias,1
00061,green leader,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000610,CNE000000D73,isin,reject,identifier_only,0.99,identifier_alias,1
000610,xian tourism,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000612,CNE000000826,isin,reject,identifier_only,0.99,identifier_alias,1
000612,jiaozuo wanfang aluminum,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000615,CNE0000007D1,isin,reject,identifier_only,0.99,identifier_alias,1
000615,aoyuan beauty valley technology,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000617,CNE000000MS3,isin,reject,identifier_only,0.99,identifier_alias,1
000617,cnpc capital,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000619,CNE000000MR5,isin,reject,identifier_only,0.99,identifier_alias,1
000619,wuhu conch profiles and science,name,accept,safe_natural_language,0.90,accepted_name_alias,1
00062,BMG9031M1082,isin,reject,identifier_only,0.99,identifier_alias,1
00062,transport intl,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000620,CNE000000958,isin,reject,identifier_only,0.99,identifier_alias,1
000620,macrolink real estate,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000623,CNE000000719,isin,reject,identifier_only,0.99,identifier_alias,1
000623,jilin aodong pharmaceutical group,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000623,jilin aodong pharmaceutical,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000623,jilin aodong,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000625,CNE000000R36,isin,reject,identifier_only,0.99,identifier_alias,1
000626,CNE000000H12,isin,reject,identifier_only,0.99,identifier_alias,1
000626,grand industrial holding,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000626,grand industrial,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000628,CNE0000005X3,isin,reject,identifier_only,0.99,identifier_alias,1
000628,chengdu hi-tech development,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000629,CNE0000007H2,isin,reject,identifier_only,0.99,identifier_alias,1
000629,pangang group vanadium titanium & resources,name,accept,safe_natural_language,0.90,accepted_name_alias,1
00063,BMG2123P1059,isin,reject,identifier_only,0.99,identifier_alias,1
00063,chi asia valley,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000630,CNE000000529,isin,reject,identifier_only,0.99,identifier_alias,1
000630,tongling nonferrous metals group,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000630,tongling nonferrous metals,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000631,CNE000000990,isin,reject,identifier_only,0.99,identifier_alias,1
000631,shunfa hengye,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000632,CNE000000685,isin,reject,identifier_only,0.99,identifier_alias,1
000632,fujian sanmu group,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000632,fujian sanmu,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000633,CNE000000081,isin,reject,identifier_only,0.99,identifier_alias,1
000633,xinjiang hejin holding,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000633,xinjiang hejin,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000635,CNE000000N71,isin,reject,identifier_only,0.99,identifier_alias,1
000635,ningxia younglight chemicals,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000636,CNE000000GH8,isin,reject,identifier_only,0.99,identifier_alias,1
000636,guangdong fenghua advanced technology holding,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000636,guangdong fenghua advanced technology,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000637,CNE0000000M7,isin,reject,identifier_only,0.99,identifier_alias,1
000637,maoming petro-chemical shihua,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000638,CNE0000008Y5,isin,reject,identifier_only,0.99,identifier_alias,1
000638,vanfund urban investment & development,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000639,CNE000000008,isin,reject,identifier_only,0.99,identifier_alias,1
000639,xiwang foodstuffs,name,accept,safe_natural_language,0.90,accepted_name_alias,1
00064,KYG3926K1296,isin,reject,identifier_only,0.99,identifier_alias,1
00064,get nice,name,accept,safe_natural_language,0.90,accepted_name_alias,1
000640,KR7000640003,isin,reject,identifier_only,0.99,identifier_alias,1
