ticker,name,exchange,asset_type,stock_sector,etf_category,country,country_code,isin,aliases,source_kind,source_exchange,source_mic,eodhd_exchange,eodhd_type,figi,lei,opendart_corp_code
INTC,Intel Corporation,BMV,Stock,,,Mexico,MX,US4581401001,,stocks,BMV,XMEX,MX,Common Stock,BBG000C0G1D1,,
INTR,Intrepid Metals Corp,TSXV,Stock,,,Canada,CA,CA46123W1041,Intrepid Metals Corp.,stocks,TSXV,XTSX,V,Common Stock,,,
INTR,Compania Introductora de Buenos Aires SA,BCBA,Stock,,,Argentina,AR,ARP577611352,Introductora Buenos Aires,stocks,BCBA,XBUE,BA,Common Stock,BBG000DDSFG5,,
INV,Investsmart Group Ltd,ASX,Stock,,,Australia,AU,AU000000INV5,InvestSMART Group Ltd.,stocks,ASX,XASX,AU,Common Stock,BBG000C097N5,,
INVN,Identiv Inc,FSX,Stock,,,Germany,DE,US45170X2053,Identiv Inc.,stocks,FSX,XFRA,F,Common Stock,BBG000BJ4JM5,,
INVN,Identiv Inc,XSTU,Stock,,,Germany,DE,US45170X2053,Identiv Inc.,stocks,XSTU,XSTU,STU,Common Stock,BBG000BJ4JM5,,
INX,IMCD N.V,FSX,Stock,,,Germany,DE,NL0010801007,IMCD N.V.,stocks,FSX,XFRA,F,Common Stock,BBG006QVKYJ2,,
IOB,Ion Beam Applications SA,FSX,Stock,,,Germany,DE,BE0003766806,,stocks,FSX,XFRA,F,Common Stock,BBG000GCM812,,
IOC,ITOCHU Corporation,FSX,Stock,,,Germany,DE,JP3143600009,Itochu Corporation,stocks,FSX,XFRA,F,Common Stock,BBG000C2KC84,,
IOC,ITOCHU Corporation,XSTU,Stock,,,Germany,DE,JP3143600009,Itochu Corporation,stocks,XSTU,XSTU,STU,Common Stock,BBG000C2KC84,,
IOCJY,Iochpe Maxion SA ADR,OTC,Stock,,,United States,US,US4618651073,Iochpe-Maxion S.A.,stocks,OTC,PINX,PINK,Common Stock,BBG000CMHF32,,
IOT,Innovotech Inc,TSXV,Stock,,,Canada,CA,CA45772U1049,Innovotech Inc.,stocks,TSXV,XTSX,V,Common Stock,BBG000M5X6V9,,
IOTA,A-Smart Holdings Ltd.,FSX,Stock,,,Germany,DE,SG1CF3000008,,stocks,FSX,XFRA,F,Common Stock,BBG000BYC124,,
IOY,Infosys Limited,XSTU,Stock,,,Germany,DE,US4567881085,,stocks,XSTU,XSTU,STU,Common Stock,BBG000JZ2874,,
IOY,Infosys Limited,FSX,Stock,,,Germany,DE,US4567881085,,stocks,FSX,XFRA,F,Common Stock,BBG000JZ2874,,
IPCO,International Petroleum Corp,TSX,Stock,,,Canada,CA,CA46016U1084,International Petroleum Corporation,stocks,TSX,XTSE,TO,Common Stock,BBG00FZM95B6,,
IPF,IPG Photonics Corp.,FSX,Stock,,,Germany,DE,US44980X1090,IPG Photonics Corporation,stocks,FSX,XFRA,F,Common Stock,BBG000GQ3GN0,,
IPH1,Impala Platinum Holdings Limited,FSX,Stock,,,Germany,DE,US4525533083,Impala Platinum Holdings Ltd. Sponsored ADR,stocks,FSX,XFRA,F,Common Stock,BBG000BZDRX9,,
IPH1,Impala Platinum Holdings Ltd,XSTU,Stock,,,Germany,DE,US4525533083,Impala Platinum Holdings Ltd. Sponsored ADR,stocks,XSTU,XSTU,STU,Common Stock,BBG000BZDRX9,,
IPHB,Impala Platinum Holdings Limited,FSX,Stock,,,Germany,DE,ZAE000083648,Impala Platinum Holdings Ltd.,stocks,FSX,XFRA,F,Common Stock,BBG000C1GPJ0,,
IPJ1,Webuild S.p.A,FSX,Stock,,,Germany,DE,IT0003865570,Webuild S.p.A.,stocks,FSX,XFRA,F,Common Stock,BBG000BPSK97,,
IPO,iPeople Inc,PSE,Stock,,,Philippines,PH,PHY4176Q1398,Ipeople Inc.,stocks,PSE,XPHS,PSE,Common Stock,BBG000BTLW72,,
IPO,IP Group,LSE,Stock,,,United Kingdom,GB,GB00B128J450,IP Group plc,stocks,LSE,XLON,LSE,Common Stock,BBG000BT0B35,,
IPO,InPlay Oil Corp,TSX,Stock,,,Canada,CA,CA45780T2065,,stocks,TSX,XTSE,TO,Common Stock,BBG00QFZDBZ1,,
IPOK,Heidelberger Beteiligungsholding AG,Munich,Stock,,,Germany,DE,DE0005250005,,stocks,Munich,XMUN,MU,Common Stock,,,
IPOK,Heidelberger Beteiligungsholding AG,XDUS,Stock,,,Germany,DE,DE0005250005,,stocks,XDUS,XDUS,DU,Common Stock,,,
IPOK,Heidelberger Beteiligungsholding AG,FSX,Stock,,,Germany,DE,DE0005250005,,stocks,FSX,XFRA,F,Common Stock,,,
IPT,International Petroleum Corporation,FSX,Stock,,,Germany,DE,CA46016U1084,,stocks,FSX,XFRA,F,Common Stock,BBG00GK7X7F8,,
IPT,International Petroleum Corp,XSTU,Stock,,,Germany,DE,CA46016U1084,International Petroleum Corporation,stocks,XSTU,XSTU,STU,Common Stock,BBG00GK7X7F8,,
IPX,Impax Asset Management Group Plc,LSE,Stock,,,United Kingdom,GB,GB0004905260,Impax Asset Management Group plc,stocks,LSE,AIMX,LSE,Common Stock,BBG000CW54R2,,
IPZ,IPSOS (IPZ.SG),XSTU,Stock,,,Germany,DE,FR0000073298,Ipsos SA,stocks,XSTU,XSTU,STU,Common Stock,BBG000C4L2G2,,
IPZ,Ipsos SA,FSX,Stock,,,Germany,DE,FR0000073298,,stocks,FSX,XFRA,F,Common Stock,BBG000C4L2G2,,
IQ,AirIQ Inc,TSXV,Stock,,,Canada,CA,CA0091204036,AirIQ Inc.,stocks,TSXV,XTSX,V,Common Stock,BBG000L4B6Y4,,
IQ3,GMO Internet Inc,FSX,Stock,,,Germany,DE,JP3152750000,"GMO Internet Group, Inc.",stocks,FSX,XFRA,F,Common Stock,BBG000DBGH87,,
IQ70,1CM INC.,FSX,Stock,,,Germany,DE,CA68237A1093,1CM Inc. (Common Stock),stocks,FSX,XFRA,F,Common Stock,BBG00WBNMKX1,,
IQ8,iQIYI Inc,FSX,Stock,,,Germany,DE,US46267X1081,Iqiyi Inc.,stocks,FSX,XFRA,F,Common Stock,BBG00KVGRNY8,,
IQL,iQ International AG,FSX,Stock,,,Germany,DE,CH0451424300,Iq International AG,stocks,FSX,XFRA,F,Common Stock,BBG00NDVNYY9,,
IQMX,IQM Quantum Computers Oyj American Depositary Shares,NASDAQ,Stock,Information Technology,,United States,US,US4629211073,,stocks,NASDAQ,XNGS,NASDAQ,Common Stock,BBG00PNT0NC1,,
IR0,Reway Group S.p.A.,FSX,Stock,,,Germany,DE,IT0005528069,,stocks,FSX,XFRA,F,Common Stock,BBG01FVGR8K6,,
IRCP,IRSA Propiedades Comerciales S.A,BCBA,Stock,,,Argentina,AR,ARSAMA010012,IRSA Propiedades Comerciales S.A.,stocks,BCBA,XBUE,BA,Common Stock,,,
IRCP,International Research Corporation Public Company Limited,SET,Stock,,,Thailand,TH,TH0711010Z02,International Research Corp,stocks,SET,XBKK,BK,Common Stock,BBG000NDCJX4,,
IRD,Iron Road Ltd,ASX,Stock,,,Australia,AU,AU000000IRD4,Iron Road Limited,stocks,ASX,XASX,AU,Common Stock,BBG000BTVB22,,
IREN,Investis Holding SA,SIX,Stock,,,Switzerland,CH,CH0325094297,,stocks,SIX,XSWX,SW,Common Stock,BBG00D1X40W7,,
IRI,Integrated Research Ltd,ASX,Stock,,,Australia,AU,AU000000IRI3,,stocks,ASX,XASX,AU,Common Stock,BBG000DKG9R4,,
IRI,Itera ASA,FSX,Stock,,,Germany,DE,NO0010001118,,stocks,FSX,XFRA,F,Common Stock,BBG000BZ7S37,,
IRN,Tyranna Resources Limited,FSX,Stock,,,Germany,DE,AU000000TYX5,,stocks,FSX,XFRA,F,Common Stock,BBG000RPSLM3,,
IRQ,IRCE S.p.A,XSTU,Stock,,,Germany,DE,IT0001077780,IRCE S.p.A.,stocks,XSTU,XSTU,STU,Common Stock,BBG000NMM6S7,,
IRSA,IRSA Inversiones y Representaciones SA,BCBA,Stock,,,Argentina,AR,ARP588091073,IRSA Inversiones y Representaciones S.A.,stocks,BCBA,XBUE,BA,Common Stock,BBG000BZW3L4,,
IRV,Integra Resources Corp.,FSX,Stock,,,Germany,DE,CA45826T5098,,stocks,FSX,XFRA,F,Common Stock,BBG00J79MJV1,,
IRY,IRSA Inversiones y Representaciones Sociedad AnÃ³nima,FSX,Stock,,,Germany,DE,US4500473032,IRSA Inversiones y Representaciones Sociedad Anónima,stocks,FSX,XFRA,F,Common Stock,BBG000K7X282,,
IS5,International Seaways Inc.,FSX,Stock,,,Germany,DE,MHY410531021,,stocks,FSX,XFRA,F,Common Stock,BBG00K9XR3Z9,,
IS6,IPD Group Limited,FSX,Stock,,,Germany,DE,AU0000189318,IPD Group Ltd,stocks,FSX,XFRA,F,Common Stock,BBG01NJ1X4T9,,
IS7,InTiCa Systems AG,FSX,Stock,,,Germany,DE,DE0005874846,InTiCa Systems SE,stocks,FSX,XFRA,F,Common Stock,BBG000QC0RZ6,,
ISC1,ArcelorMittal South Africa Ltd,FSX,Stock,,,Germany,DE,ZAE000134961,ArcelorMittal South Africa Limited,stocks,FSX,XFRA,F,Common Stock,BBG000BKLX60,,
ISDAY,Israel Discount Bank Ltd ADR,OTC,Stock,,,United States,US,US4650744091,Israel Discount Bank Ltd. Unsponsored ADR,stocks,OTC,PINX,PINK,Common Stock,BBG000RKG196,,
ISHA,INTERSHOP Communications Aktiengesellschaft,FSX,Stock,,,Germany,DE,DE000A254211,Intershop Communications AG,stocks,FSX,XFRA,F,Common Stock,BBG000BRRY76,,
ISHI,Israel Shipyards Ltd,TASE,Stock,,,Israel,IL,IL0011685331,Israel Shipyards Industries Ltd.,stocks,TASE,XTAE,TA,Common Stock,BBG00X71C030,,
ISI,Ionis Pharmaceuticals Inc,XSTU,Stock,,,Germany,DE,US4622221004,"Ionis Pharmaceuticals, Inc.",stocks,XSTU,XSTU,STU,Common Stock,BBG000FHW599,,
ISI,Ionis Pharmaceuticals Inc,FSX,Stock,,,Germany,DE,US4622221004,"Ionis Pharmaceuticals, Inc.",stocks,FSX,XFRA,F,Common Stock,BBG000FHW599,,
ISM,PT Indofood Sukses Makmur Tbk,FSX,Stock,,,Germany,DE,ID1000057003,Indofood Sukses Makmur Tbk,stocks,FSX,XFRA,F,Common Stock,BBG000J6GL38,,
ISM,PT Indofood Sukses Makmur Tbk,XSTU,Stock,,,Germany,DE,ID1000057003,Indofood Sukses Makmur Tbk,stocks,XSTU,XSTU,STU,Common Stock,BBG000J6GL38,,
ISM,PT Indofood Sukses Makmur Tbk,Munich,Stock,,,Germany,DE,ID1000057003,Indofood Sukses Makmur Tbk,stocks,Munich,XMUN,MU,Common Stock,BBG000J6GL38,,
ISRG,Israir Group Ltd,TASE,Stock,,,Israel,IL,IL0011871949,Israir Group Ltd.,stocks,TASE,XTAE,TA,Common Stock,BBG018C4S2B2,,
ISU,Isuzu Motors Limited,FSX,Stock,,,Germany,DE,JP3137200006,Isuzu Motors Ltd.,stocks,FSX,XFRA,F,Common Stock,BBG000BX0H33,,
ISU,Isuzu Motors Limited,XSTU,Stock,,,Germany,DE,JP3137200006,Isuzu Motors Ltd.,stocks,XSTU,XSTU,STU,Common Stock,BBG000BX0H33,,
ISUA,ISUZU MOTORS LTD ADR,FSX,Stock,,,Germany,DE,US4652542097,Isuzu Motors Ltd Unsponsored ADR,stocks,FSX,XFRA,F,Common Stock,BBG00T41G7Q8,,
ISUNQ,"iSun, Inc.",OTC,Stock,,,United States,US,US4652461066,,stocks,OTC,PINX,NASDAQ,Common Stock,BBG00CDN8ZM8,,
IT,IT City Public Company Limited,SET,Stock,,,Thailand,TH,TH0706010Z02,It City Public Company Limited,stocks,SET,XBKK,BK,Common Stock,BBG000D5VT96,,
IT1,Intertek Group plc,FSX,Stock,,,Germany,DE,GB0031638363,,stocks,FSX,XFRA,F,Common Stock,BBG000C08QY2,,
IT20,"Aclarion, Inc.",FSX,Stock,,,Germany,DE,US6551874091,Aclarion Inc.,stocks,FSX,XFRA,F,Common Stock,BBG01KR4SQP1,,
IT6,Itron Inc,FSX,Stock,,,Germany,DE,US4657411066,Itron Inc.,stocks,FSX,XFRA,F,Common Stock,BBG000BSF071,,
ITAYY,Indo Tambangraya Megah Tbk PT ADR,OTC,Stock,,,United States,US,US45578T1034,Indo Tambangraya Megah Tbk - ADR,stocks,OTC,PINX,PINK,Common Stock,BBG000TZ4BZ3,,
ITB,Imperial Brands PLC,FSX,Stock,,,Germany,DE,GB0004544929,,stocks,FSX,XFRA,F,Common Stock,BBG000BYK740,,
ITB,Imperial Brands PLC,XETRA,Stock,,,Germany,DE,GB0004544929,,stocks,XETR,XETR,XETRA,Common Stock,BBG000BYK740,,
ITB,IMPERIAL BRANDS (ITB.SG),XSTU,Stock,,,Germany,DE,GB0004544929,Imperial Brands PLC,stocks,XSTU,XSTU,STU,Common Stock,BBG000BYK740,,
ITH,International Tower Hill Mines Ltd,TSX,Stock,,,Canada,CA,CA46050R1029,International Tower Hill Mines Ltd.,stocks,TSX,XTSE,TO,Common Stock,BBG000C7YJS1,,
ITKA,Anheuser-Busch InBev SA/NV,XSTU,Stock,,,Germany,DE,US03524A1088,Anheuser-Busch InBev S.A. ADR,stocks,XSTU,XSTU,STU,Common Stock,BBG000SC73V4,,
ITKA,Anheuser-Busch InBev SA/NV,FSX,Stock,,,Germany,DE,US03524A1088,Anheuser-Busch InBev S.A. ADR,stocks,FSX,XFRA,F,Common Stock,BBG000SC73V4,,
ITM,Itech Minerals Ltd,ASX,Stock,,,Australia,AU,AU0000177172,iTech Minerals Ltd,stocks,ASX,XASX,AU,Common Stock,BBG0100NFR92,,
ITM,ITM Power,LSE,Stock,,,United Kingdom,GB,GB00B0130H42,ITM Power Plc,stocks,LSE,AIMX,LSE,Common Stock,BBG000PLNW54,,
ITM1,Italmobiliare S.p.A,FSX,Stock,,,Germany,DE,IT0005253205,Italmobiliare S.p.A.,stocks,FSX,XFRA,F,Common Stock,BBG000BR25B1,,
ITM1,Italmobiliare SpA,XSTU,Stock,,,Germany,DE,IT0005253205,Italmobiliare S.p.A.,stocks,XSTU,XSTU,STU,Common Stock,BBG000BR25B1,,
ITN,Intertainment AG,FSX,Stock,,,Germany,DE,DE0006223605,,stocks,FSX,XFRA,F,Common Stock,BBG000BSP356,,
ITN,INTERTAINMENT (ITN.SG),XSTU,Stock,,,Germany,DE,DE0006223605,Intertainment AG,stocks,XSTU,XSTU,STU,Common Stock,BBG000BSP356,,
ITP,Interparfums SA,Euronext,Stock,,,France,FR,FR0004024222,,stocks,Euronext,XPAR,PA,Common Stock,BBG000BMCJP6,,
ITP,PT Indocement Tunggal Prakarsa Tbk,FSX,Stock,,,Germany,DE,ID1000061302,Indocement Tunggal Prakarsa Tbk,stocks,FSX,XFRA,F,Common Stock,BBG000BJR6L9,,
ITU,Intuit Inc,FSX,Stock,,,Germany,DE,US4612021034,Intuit Inc.,stocks,FSX,XFRA,F,Common Stock,BBG000BX2CF9,,
ITU,Intuit Inc,XSTU,Stock,,,Germany,DE,US4612021034,Intuit Inc.,stocks,XSTU,XSTU,STU,Common Stock,BBG000BX2CF9,,
ITX,Industria de Diseno Textil SA,BME,Stock,,,Spain,ES,ES0148396007,"Industria de Diseño Textil, S.A.",stocks,BME,XMAD,MC,Common Stock,BBG000C1W6R5,,
IU2,Yara International ASA,FSX,Stock,,,Germany,DE,NO0010208051,,stocks,FSX,XFRA,F,Common Stock,BBG000NXPQV2,,
IU2,Yara International ASA,Munich,Stock,,,Germany,DE,NO0010208051,,stocks,Munich,XMUN,MU,Common Stock,BBG000NXPQV2,,
IU2,Yara International ASA,XSTU,Stock,,,Germany,DE,NO0010208051,,stocks,XSTU,XSTU,STU,Common Stock,BBG000NXPQV2,,
IU2,Yara International ASA,XDUS,Stock,,,Germany,DE,NO0010208051,,stocks,XDUS,XDUS,DU,Common Stock,BBG000NXPQV2,,
IUA,ASTRA GRAPHIA (IUA.SG),XSTU,Stock,,,Germany,DE,ID1000066103,Astra Graphia Tbk,stocks,XSTU,XSTU,STU,Common Stock,BBG000BXVG40,,
IUD,PT Champion Pacific Indonesia Tbk,XSTU,Stock,,,Germany,DE,ID1000059306,Champion Pacific Indonesia Tbk,stocks,XSTU,XSTU,STU,Common Stock,BBG000C1ZG18,,
IUI1,Intuitive Surgical Inc,FSX,Stock,,,Germany,DE,US46120E6023,"Intuitive Surgical, Inc.",stocks,FSX,XFRA,F,Common Stock,BBG000DRZN06,,
IUQ,DENISON MINES (IUQ.SG),XSTU,Stock,,,Germany,DE,CA2483561072,Denison Mines Corp.,stocks,XSTU,XSTU,STU,Common Stock,BBG000D2J8J2,,
IUQ,Denison Mines Corp,FSX,Stock,,,Germany,DE,CA2483561072,Denison Mines Corp.,stocks,FSX,XFRA,F,Common Stock,BBG000D2J8J2,,
IUR,KAP AG,FSX,Stock,,,Germany,DE,DE0006208408,Kap AG,stocks,FSX,XFRA,F,Common Stock,BBG000BFDT41,,
IUR,KAP AG,XDUS,Stock,,,Germany,DE,DE0006208408,Kap AG,stocks,XDUS,XDUS,DU,Common Stock,BBG000BFDT41,,
IUR,KAP AG,XSTU,Stock,,,Germany,DE,DE0006208408,Kap AG,stocks,XSTU,XSTU,STU,Common Stock,BBG000BFDT41,,
IUR,KAP AG,Munich,Stock,,,Germany,DE,DE0006208408,Kap AG,stocks,Munich,XMUN,MU,Common Stock,BBG000BFDT41,,
IV9,Trainers House Oyj,FSX,Stock,,,Germany,DE,FI4000519202,Trainers' House Plc,stocks,FSX,XFRA,F,Common Stock,BBG000BRY1Q9,,
IVA,Inventiva S.A,Euronext,Stock,,,France,FR,FR0013233012,Inventiva S.A.,stocks,Euronext,XPAR,PA,Common Stock,BBG00DGY8YM2,,
IVH,Carlton Precious Inc.,FSX,Stock,,,Germany,DE,CA14306B1076,,stocks,FSX,XFRA,F,Common Stock,BBG000RH4W89,,
IVKA,Investec Group,FSX,Stock,,,Germany,DE,GB00B17BBQ50,Investec Plc,stocks,FSX,XFRA,F,Common Stock,BBG000CF1607,,
IVKA,Investec PLC,XSTU,Stock,,,Germany,DE,GB00B17BBQ50,Investec Plc,stocks,XSTU,XSTU,STU,Common Stock,BBG000CF1607,,
IVP1,Growthpoint Properties Australia,FSX,Stock,,,Germany,DE,AU000000GOZ8,,stocks,FSX,XFRA,F,Common Stock,BBG000RMWJS4,,
IVU,IVU Traffic Technologies AG,FSX,Stock,,,Germany,DE,DE0007448508,,stocks,FSX,XFRA,F,Common Stock,BBG000BWYQX5,,
IVV1,Power Metallic Mines Inc.,FSX,Stock,,,Germany,DE,CA73929R1055,,stocks,FSX,XFRA,F,Common Stock,BBG000C3GYZ9,,
IVX,Invion Ltd,ASX,Stock,,,Australia,AU,AU000000IVX4,Invion Limited,stocks,ASX,XASX,AU,Common Stock,BBG000PX9JQ0,,
IVZ,Invictus Energy Ltd,ASX,Stock,,,Australia,AU,AU0000016560,Invictus Energy Limited,stocks,ASX,XASX,AU,Common Stock,BBG002910FG2,,
IW2,Perion Network,FSX,Stock,,,Germany,DE,IL0010958192,Perion Network Ltd.,stocks,FSX,XFRA,F,Common Stock,BBG000BVLK91,,
IW3,Itway S.p.A,FSX,Stock,,,Germany,DE,IT0003057624,Itway S.p.A.,stocks,FSX,XFRA,F,Common Stock,BBG000JLZW12,,
IW8,COPPER ONE RESOURCES CORP,XSTU,Stock,,,Germany,DE,CA21751T1030,Copper One Resources Corp.,stocks,XSTU,XSTU,STU,Common Stock,BBG00KTNZGL6,,
IW8,COPPER ONE RESOURCES CORP,Munich,Stock,,,Germany,DE,CA21751T1030,Copper One Resources Corp.,stocks,Munich,XMUN,MU,Common Stock,BBG00KTNZGL6,,
IW8,COPPER ONE RESOURCES CORP,XDUS,Stock,,,Germany,DE,CA21751T1030,Copper One Resources Corp.,stocks,XDUS,XDUS,DU,Common Stock,BBG00KTNZGL6,,
IW8,COPPER ONE RESOURCES CORP,FSX,Stock,,,Germany,DE,CA21751T1030,Copper One Resources Corp.,stocks,FSX,XFRA,F,Common Stock,BBG00KTNZGL6,,
IWA,Iwatani Corp,XSTU,Stock,,,Germany,DE,JP3151600008,Iwatani Corporation,stocks,XSTU,XSTU,STU,Common Stock,BBG000BYM4Q1,,
IWA,Iwatani Corporation,FSX,Stock,,,Germany,DE,JP3151600008,,stocks,FSX,XFRA,F,Common Stock,BBG000BYM4Q1,,
IWIA,Sharc International Systems,FSX,Stock,,,Germany,DE,CA81948A1021,Sharc International Systems Inc.,stocks,FSX,XFRA,F,Common Stock,BBG00BFN1D80,,
IWIA,Sharc International Systems Inc,XSTU,Stock,,,Germany,DE,CA81948A1021,Sharc International Systems Inc.,stocks,XSTU,XSTU,STU,Common Stock,BBG00BFN1D80,,
IWJ,IHI Corp,XSTU,Stock,,,Germany,DE,JP3134800006,IHI Corporation,stocks,XSTU,XSTU,STU,Common Stock,BBG000C1WZN5,,
IWJ,IHI Corporation,FSX,Stock,,,Germany,DE,JP3134800006,,stocks,FSX,XFRA,F,Common Stock,BBG000C1WZN5,,
IWY,Sify Technologies Limited,FSX,Stock,,,Germany,DE,US82655M2061,SIFY TECHNOLOGIES-SPON ADR,stocks,FSX,XFRA,F,Common Stock,BBG000C3F949,,
IX1,IDEXX Laboratories Inc,FSX,Stock,,,Germany,DE,US45168D1046,"IDEXX Laboratories, Inc.",stocks,FSX,XFRA,F,Common Stock,BBG000GBSNV2,,
IX1,IDEXX Laboratories Inc,XSTU,Stock,,,Germany,DE,US45168D1046,"IDEXX Laboratories, Inc.",stocks,XSTU,XSTU,STU,Common Stock,BBG000GBSNV2,,
IXC,INVEX Therapeutics Ltd,ASX,Stock,,,Australia,AU,AU0000048621,Invex Therapeutics Limited,stocks,ASX,XASX,AU,Common Stock,BBG00PD615R4,,
IXD1,Industria de Diseno Textil SA,FSX,Stock,,,Germany,DE,ES0148396007,"Industria de Diseño Textil, S.A.",stocks,FSX,XFRA,F,Common Stock,BBG000CW7YC0,,
IXD1,Industria De Diseno Textil SA,XSTU,Stock,,,Germany,DE,ES0148396007,"Industria de Diseño Textil, S.A.",stocks,XSTU,XSTU,STU,Common Stock,BBG000CW7YC0,,
IXX,init innovation in traffic systems SE,XSTU,Stock,,,Germany,DE,DE0005759807,,stocks,XSTU,XSTU,STU,Common Stock,BBG000JNDVG8,,
IXX,init innovation in traffic systems SE,FSX,Stock,,,Germany,DE,DE0005759807,,stocks,FSX,XFRA,F,Common Stock,BBG000JNDVG8,,
IY0,Ecomembrane S.p.A.,FSX,Stock,,,Germany,DE,IT0005543332,,stocks,FSX,XFRA,F,Common Stock,BBG01GKCLRX5,,
IY3A,Ilyda SA,FSX,Stock,,,Germany,DE,GRS475003018,Ilyda S.A.,stocks,FSX,XFRA,F,Common Stock,BBG000QVKB96,,
IY4,Imerys S.A,FSX,Stock,,,Germany,DE,FR0000120859,Imerys S.A.,stocks,FSX,XFRA,F,Common Stock,BBG000BHV8W2,,
IY5,istyle Inc,FSX,Stock,,,Germany,DE,JP3102320003,Istyle Inc.,stocks,FSX,XFRA,F,Common Stock,BBG002QRD547,,
IYAA,Ivanhoe Mines Ltd,XSTU,Stock,,,Germany,DE,CA46579R1047,Ivanhoe Mines Ltd.,stocks,XSTU,XSTU,STU,Common Stock,BBG003HBNMP9,,
IYAA,Ivanhoe Mines Ltd,FSX,Stock,,,Germany,DE,CA46579R1047,Ivanhoe Mines Ltd.,stocks,FSX,XFRA,F,Common Stock,BBG003HBNMP9,,
IZ1,First Quantum Minerals Ltd,FSX,Stock,,,Germany,DE,CA3359341052,First Quantum Minerals Ltd.,stocks,FSX,XFRA,F,Common Stock,BBG000CN81G7,,
IZB,United Overseas Insurance Limited,FSX,Stock,,,Germany,DE,SG1M91002014,,stocks,FSX,XFRA,F,Common Stock,BBG000C6F4D3,,
IZZ,TAL Education Group,FSX,Stock,,,Germany,DE,US8740801043,Tal Education Group,stocks,FSX,XFRA,F,Common Stock,BBG0017ZZ7H0,,
IZZ,TAL Education Group,XSTU,Stock,,,Germany,DE,US8740801043,Tal Education Group,stocks,XSTU,XSTU,STU,Common Stock,BBG0017ZZ7H0,,
J06,Aegon Ltd.,FSX,Stock,,,Germany,DE,US0076CA1045,Aegon N.V.,stocks,FSX,XFRA,F,Common Stock,BBG000PQ4CB1,,
J060,Aegon Ltd.,FSX,Stock,,,Germany,DE,BMG0112X1056,,stocks,FSX,XFRA,F,Common Stock,BBG000BRCVQ7,,
J0C,ALPHA EXPLORATION LTD,FSX,Stock,,,Germany,DE,VGG3198S1074,Alpha Exploration Ltd.,stocks,FSX,XFRA,F,Common Stock,BBG017B2PPK1,,
J0G,STILLW.CRIT.MINERAL CORP.,FSX,Stock,,,Germany,DE,CA86074L1031,Stillwater Critical Minerals Corp.,stocks,FSX,XFRA,F,Common Stock,BBG000KCPXV6,,
J0H,H+H International A/S,FSX,Stock,,,Germany,DE,DK0015202451,,stocks,FSX,XFRA,F,Common Stock,BBG01G6WSFP5,,
J0J,Amrize AG,FSX,Stock,,,Germany,DE,CH1430134226,Amrize Ltd.,stocks,FSX,XFRA,F,Common Stock,BBG01VQTYL22,,
J0L,Cembre S.p.A.,FSX,Stock,,,Germany,DE,IT0001128047,,stocks,FSX,XFRA,F,Common Stock,BBG01KH7V4X1,,
J0N,Bank7 Corp.,FSX,Stock,,,Germany,DE,US06652N1072,Bank7 Corp,stocks,FSX,XFRA,F,Common Stock,BBG01KR57KY4,,
J0W,Safehold Inc.,FSX,Stock,,,Germany,DE,US78646V1070,,stocks,FSX,XFRA,F,Common Stock,BBG000M0H8P1,,
J1A,My Beat AB,FSX,Stock,,,Germany,DE,SE0023440763,Mybeat AB,stocks,FSX,XFRA,F,Common Stock,BBG01RL9G9N4,,
J1F,"RB Global, Inc.",FSX,Stock,,,Germany,DE,CA74935Q1072,Rb Global Inc.,stocks,FSX,XFRA,F,Common Stock,BBG001BD6P31,,
J1L,ASBISc Enterprises Plc,FSX,Stock,,,Germany,DE,CY1000031710,,stocks,FSX,XFRA,F,Common Stock,BBG01TYBPYQ3,,
J1Q0,BATHURST METALS CORP.,FSX,Stock,,,Germany,DE,CA0712052079,Bathurst Metals Corp.,stocks,FSX,XFRA,F,Common Stock,BBG0145G33J9,,
J2A,Willdan Group Inc,XSTU,Stock,,,Germany,DE,US96924N1000,"Willdan Group, Inc.",stocks,XSTU,XSTU,STU,Common Stock,BBG000FL3011,,
J2A,Willdan Group Inc,FSX,Stock,,,Germany,DE,US96924N1000,"Willdan Group, Inc.",stocks,FSX,XFRA,F,Common Stock,BBG000FL3011,,
J2B,Experian plc,FSX,Stock,,,Germany,DE,GB00B19NLV48,,stocks,FSX,XFRA,F,Common Stock,BBG000H4P1S2,,
J2E,Jupiter Energy Ltd,XSTU,Stock,,,Germany,DE,AU000000JPR6,Jupiter Energy Limited,stocks,XSTU,XSTU,STU,Common Stock,BBG000R1L3M3,,
J2E,Jupiter Energy Limited,FSX,Stock,,,Germany,DE,AU000000JPR6,,stocks,FSX,XFRA,F,Common Stock,BBG000R1L3M3,,
J2M,Fulcrum Metals plc,FSX,Stock,,,Germany,DE,GB00BPCPPZ79,,stocks,FSX,XFRA,F,Common Stock,BBG01FFXM2D3,,
J2S,Jastrzebska Spólka Weglowa S.A,FSX,Stock,,,Germany,DE,PLJSW0000015,Jastrzębska Spółka Węglowa S.A.,stocks,FSX,XFRA,F,Common Stock,BBG00328LP22,,
J3G,Doosan Skoda Power s.r.o.,FSX,Stock,,,Germany,DE,CZ1008000310,Doosan Škoda Power A.S.,stocks,FSX,XFRA,F,Common Stock,BBG01S7J62Z9,,
