campaign,listing_key,ticker,exchange,asset_type,name,isin,residual_type,severity,cluster_size,evidence_source,decision,review_priority,verification_evidence_required,recommended_next_source,source_gate
C4_identity_residual_burn_down,CSE_MA::MAGHREBAIL,MAGHREBAIL,CSE_MA,Stock,MAGHREBAIL,MA0000011215,name_equals_ticker,medium,1,data/listings.csv,manual_review_requires_official_identifier_evidence,P2,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,CSE_MA::MANAGEM,MANAGEM,CSE_MA,Stock,MANAGEM,MA0000011058,name_equals_ticker,medium,1,data/listings.csv,manual_review_requires_official_identifier_evidence,P2,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,CSE_MA::MICRODATA,MICRODATA,CSE_MA,Stock,MICRODATA,MA0000012163,name_equals_ticker,medium,1,data/listings.csv,manual_review_requires_official_identifier_evidence,P2,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,OTC::MOOOD,MOOOD,OTC,Stock,MOOOD,,name_equals_ticker,medium,1,data/listings.csv,manual_review_requires_official_identifier_evidence,P2,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,OSL::MOWI,MOWI,OSL,Stock,MOWI,NO0003054108,name_equals_ticker,medium,1,data/listings.csv,manual_review_requires_official_identifier_evidence,P2,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,OTC::MSTEP,MSTEP,OTC,Stock,MSTEP,,name_equals_ticker,medium,1,data/listings.csv,manual_review_requires_official_identifier_evidence,P2,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,OTC::MTBPV,MTBPV,OTC,Stock,MTBPV,,name_equals_ticker,medium,1,data/listings.csv,manual_review_requires_official_identifier_evidence,P2,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,OTC::MTDTF,MTDTF,OTC,Stock,MTDTF,,name_equals_ticker,medium,1,data/listings.csv,manual_review_requires_official_identifier_evidence,P2,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,OTC::MTLNF,MTLNF,OTC,Stock,MTLNF,,name_equals_ticker,medium,1,data/listings.csv,manual_review_requires_official_identifier_evidence,P2,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,AMS::NEDAP,NEDAP,AMS,Stock,NEDAP,NL0000371243,name_equals_ticker,medium,1,data/listings.csv,manual_review_requires_official_identifier_evidence,P2,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,OSL::NEL,NEL,OSL,Stock,NEL,NO0010081235,name_equals_ticker,medium,1,data/listings.csv,manual_review_requires_official_identifier_evidence,P2,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,OTC::NOVTF,NOVTF,OTC,Stock,NOVTF,,name_equals_ticker,medium,1,data/listings.csv,manual_review_requires_official_identifier_evidence,P2,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,OTC::NSKFD,NSKFD,OTC,Stock,NSKFD,,name_equals_ticker,medium,1,data/listings.csv,manual_review_requires_official_identifier_evidence,P2,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,OSL::OKEA,OKEA,OSL,Stock,OKEA,NO0010816895,name_equals_ticker,medium,1,data/listings.csv,manual_review_requires_official_identifier_evidence,P2,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,ATHEX::ONYX,ONYX,ATHEX,Stock,ONYX,GRS530003003,name_equals_ticker,medium,1,data/listings.csv,manual_review_requires_official_identifier_evidence,P2,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,OSL::OTOVO,OTOVO,OSL,Stock,OTOVO,NO0013721613,name_equals_ticker,medium,1,data/listings.csv,manual_review_requires_official_identifier_evidence,P2,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,CSE_MA::OULMES,OULMES,CSE_MA,Stock,OULMES,MA0000010415,name_equals_ticker,medium,1,data/listings.csv,manual_review_requires_official_identifier_evidence,P2,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,STO::PIXFAM,PIXFAM,STO,Stock,Pixfam,SE0016275333,name_equals_ticker,medium,1,data/listings.csv,manual_review_requires_official_identifier_evidence,P2,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,OTC::PLAOF,PLAOF,OTC,Stock,PLAOF,,name_equals_ticker,medium,1,data/listings.csv,manual_review_requires_official_identifier_evidence,P2,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,OSL::PRYME,PRYME,OSL,Stock,PRYME,NL0015002E73,name_equals_ticker,medium,1,data/listings.csv,manual_review_requires_official_identifier_evidence,P2,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,AMS::QEV,QEV,AMS,Stock,QEV,NL0015000NM7,name_equals_ticker,medium,1,data/listings.csv,manual_review_requires_official_identifier_evidence,P2,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,OTC::RBOTWS,RBOTWS,OTC,Stock,RBOTWS,,name_equals_ticker,medium,1,data/listings.csv,manual_review_requires_official_identifier_evidence,P2,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,NYSE::RH,RH,NYSE,Stock,RH,US74967X1037,name_equals_ticker,medium,1,data/listings.csv,manual_review_requires_official_identifier_evidence,P2,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,CSE_MA::RISMA,RISMA,CSE_MA,Stock,RISMA,MA0000011462,name_equals_ticker,medium,1,data/listings.csv,manual_review_requires_official_identifier_evidence,P2,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,OTC::RPTCP,RPTCP,OTC,Stock,RPTCP,,name_equals_ticker,medium,1,data/listings.csv,manual_review_requires_official_identifier_evidence,P2,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,CPH::RTX,RTX,CPH,Stock,RTX,DK0010267129,name_equals_ticker,medium,1,data/listings.csv,manual_review_requires_official_identifier_evidence,P2,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,CSE_MA::SALAFIN,SALAFIN,CSE_MA,Stock,SALAFIN,MA0000011744,name_equals_ticker,medium,1,data/listings.csv,manual_review_requires_official_identifier_evidence,P2,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,CSE_MA::SAMIR,SAMIR,CSE_MA,Stock,SAMIR,MA0000010803,name_equals_ticker,medium,1,data/listings.csv,manual_review_requires_official_identifier_evidence,P2,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,OSL::SATS,SATS,OSL,Stock,SATS,NO0010863285,name_equals_ticker,medium,1,data/listings.csv,manual_review_requires_official_identifier_evidence,P2,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,OSL::SCANA,SCANA,OSL,Stock,SCANA,NO0003053308,name_equals_ticker,medium,1,data/listings.csv,manual_review_requires_official_identifier_evidence,P2,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
C4_identity_residual_burn_down,BME::SCIG4,SCIG4,BME,Stock,SCIG4,ES0105683009,name_equals_ticker,medium,1,data/listings.csv,manual_review_requires_official_identifier_evidence,P2,valid_isin_checksum_openfigi_id_isin_and_official_masterfile_or_same_legal_entity_evidence,"Official masterfile, national numbering agency, OpenFIGI ID_ISIN, issuer page, CIK/LEI, or corporate-action evidence.","Never collapse or rewrite identities from shared ticker, shared name token, or umbrella ISIN alone."
